cod_municipio;area_geometrica_uniao_ha;area_agropecuaria_mapbiomas_ha;area_vegetacao_mapbiomas_ha;ano_mapbiomas
3134202;246158.6792;124587.8957;50975.9835;2024
3134301;19274.492;13154.381000000001;6191.0085;2024
3134400;123099.3452;88185.63010000001;8802.7944;2024
3134509;32727.9911;20193.5323;11114.995200000001;2024
3134608;57694.6475;23196.845000000005;47347.7427;2024
3134707;112401.027;67720.6828;63020.851899999994;2024
3134806;36179.4212;25704.8958;7443.3306;2024
3134905;29406.9223;18984.0449;6302.993100000001;2024
3135001;12343.1042;5283.0353000000005;8966.2298;2024
3135050;240589.7884;126047.2252;111659.80260000001;2024
3135076;48351.0496;35817.5483;10204.5632;2024
3135100;197887.5898;114550.1702;80340.8648;2024
3135209;602731.1195;95081.81739999999;531728.1914;2024
3135308;16305.0693;9205.8495;2367.9159;2024
3135357;33697.2888;11233.653;23390.453;2024
3135407;19988.1396;13265.3248;4597.1327;2024
3135456;19257.0568;10979.644400000001;16005.2376;2024
3135506;43394.4226;35225.3411;12125.805;2024
3135605;113584.9415;48338.6799;64270.30269999999;2024
3135704;34994.7437;16962.825399999998;17465.2519;2024
3135803;302940.824;76237.1536;239734.28530000002;2024
3135902;14204.6204;10408.7834;3004.8051;2024
3136009;143716.7466;59635.709;87258.5137;2024
3136108;15708.0445;13407.016599999999;6292.308;2024
3136207;12327.4408;1958.6576;4633.654799999999;2024
3136306;1033526.4154;488348.59839999996;486404.838;2024
3136405;64361.4622;27900.3643;39512.781500000005;2024
3136504;43715.7464;32429.2193;17445.431;2024
3136520;26889.1809;14755.9598;20948.145;2024
3136553;14343.3945;10392.6994;5498.1749;2024
3136579;47111.2821;19573.3508;33800.4584;2024
3136603;10737.5417;4891.3392;7846.311;2024
3136652;5920.4102;2745.3853;3595.6493;2024
3136702;106115.1741;69192.7548;38960.222;2024
3136801;47181.6577;21713.497600000002;14275.0438;2024
3136900;19794.2372;12757.5279;4189.2805;2024
3136959;94931.7353;30738.6015;69368.14499999999;2024
3137007;65056.9883;19987.253599999996;51859.174;2024
3137106;128290.9855;71178.84569999999;63268.098099999996;2024
3137205;40341.4573;23559.0136;7406.4563;2024
3137304;49567.0329;26247.4042;26736.6926;2024
3137403;41222.3521;27183.6101;10021.8876;2024
3137502;76602.4495;51376.784600000006;16615.808399999998;2024
3137536;117995.1975;79819.1951;31995.7011;2024
3137601;13883.144;7069.4391;8963.9055;2024
3137700;35568.7815;18591.533600000002;10559.45;2024
3137809;18046.525;13366.878499999999;4682.9747;2024
3137908;10158.159;6562.033600000001;3446.8635;2024
3138005;17314.2422;14942.5835;3420.8239;2024
3138104;321814.4468;104517.4901;145137.5741;2024
3138203;47881.869;33790.8082;9089.3542;2024
3138302;28473.6997;17143.8941;10866.798200000001;2024
3138351;19528.7737;7408.043199999999;19411.7805;2024
3138401;83344.8392;63684.0298;21370.9643;2024
3138500;33605.7376;15751.8836;17139.2772;2024
3138609;73491.8678;35545.7437;34964.6526;2024
3138625;127076.886;87019.2375;13859.1073;2024
3138658;21953.6253;6675.9737;16989.174;2024
3138674;12743.9461;6532.1669999999995;3620.3842000000004;2024
3138682;38614.3834;13291.458700000001;23388.6344;2024
3138708;42348.9529;24922.9018;17745.4615;2024
3138807;112681.8127;72049.3606;14897.5964;2024
3138906;30019.7165;26837.549799999997;4876.1305;2024
3139003;52126.5166;34182.8398;9628.045699999999;2024
3139102;45762.0336;26429.5443;13508.7106;2024
3139201;57875.2759;23173.2987;34326.429000000004;2024
3139250;24680.6157;16380.309;10778.3318;2024
3139300;172321.9111;46167.58640000001;135355.8788;2024
3139409;52339.3269;25517.172;16070.9667;2024
3139508;15935.3341;7673.6033;5205.8769;2024
3139607;55172.3191;47753.4604;15288.9883;2024
3139706;23258.4715;14937.134;5636.9785;2024
3139805;32706.2989;22147.0514;9980.8945;2024
3139904;16781.1164;10389.199200000001;5837.9968;2024
3140001;118605.6518;29497.1649;72294.8826;2024
3140100;12253.5068;10927.6556;2792.7653999999998;2024
3140159;2347.9844;369.5309;1340.1418999999999;2024
3140209;6873.9679;5247.5955;1702.495;2024
3140308;56754.9591;9908.738699999998;39938.334;2024
3140407;8596.0292;4653.8760999999995;4321.4631;2024
3140506;97703.9502;60547.3572;24150.5903;2024
3140530;10431.5062;4920.5738;2191.4905;2024
3140555;19672.7138;8940.793399999999;9842.696;2024
3140605;22904.4178;9486.989999999998;15638.0522;2024
3140704;20862.864;9979.5846;12756.8868;2024
3140803;12535.1759;7705.862800000001;5358.0590999999995;2024
3140852;167347.005;64174.125199999995;118776.98659999999;2024
3140902;22852.5396;16488.571200000002;4286.0464;2024
3141009;40087.8697;26433.9742;17439.1632;2024
3141108;21517.6666;11352.8407;8264.7287;2024
3141207;25247.7905;15681.1784;6597.2193;2024
3141306;84702.055;48374.155600000006;23307.332000000002;2024
3141405;111297.8532;33381.7867;92133.6852;2024
3141504;26181.5124;25710.3592;3203.4444000000003;2024
3141603;29814.1674;21145.421;7441.0924;2024
3141702;17839.5165;14980.7836;8683.0456;2024
3141801;144971.6538;72715.4938;100181.55630000001;2024
3141900;19883.9452;10549.801800000001;8446.8218;2024
3142007;57319.2486;20641.464500000002;43729.6739;2024
3142106;25375.4905;19204.9291;5945.5573;2024
3142205;28089.6285;23480.3371;5585.721500000001;2024
3142254;50556.1575;8726.3097;49669.2797;2024
3142304;11619.0331;5187.8877999999995;6810.8078000000005;2024
3142403;17987.3286;11252.8475;3590.4040999999997;2024
3142502;67259.5664;16475.637300000002;23226.1519;2024
3142601;19701.7488;14399.6683;2550.3003999999996;2024
3142700;138262.4889;37070.7528;106931.5395;2024
3142809;247382.735;143874.0372;37602.2099;2024
3142908;75150.7147;49307.7563;41736.4481;2024
3143005;39252.539;26257.973;5589.7368;2024
3143104;121824.6612;79474.66810000001;22127.2896;2024
3143153;31850.2221;11811.2235;17910.4018;2024
3143203;56784.787;29444.8571;11307.6365;2024
3143302;292204.8789;137585.8853;177511.4238;2024
3143401;24296.4578;17593.6168;3833.9348999999997;2024
3143450;110289.9235;20420.2088;85846.6688;2024
3143500;282054.0462;80044.9305;53353.5165;2024
3143609;35162.4323;26088.4708;9706.3082;2024
3143708;31021.1171;8743.723;25723.9709;2024
3143807;16139.2009;9962.4996;3949.6743;2024
3143906;72544.127;58412.2364;15205.832100000001;2024
3144003;102164.7282;68721.2487;27759.171000000002;2024
3144102;37867.5161;25094.0676;5189.235;2024
3144201;19890.2452;13207.6275;7252.8775000000005;2024
3144300;142905.8992;129011.9274;6827.3751;2024
3144359;12185.9659;8055.6802;3057.4652;2024
3144375;45364.558;22153.710199999998;19227.9923;2024
3144409;15762.7514;11964.432999999999;4159.0156;2024
3144508;31231.9727;20742.606;6782.6667;2024
3144607;51926.3065;38060.2241;8491.648100000002;2024
3144656;97789.2534;35027.9426;63248.0173;2024
3144672;12336.8247;8142.7788;3820.3882;2024
3144706;36292.1575;15289.2169;17009.123399999997;2024
3144805;33933.2093;821.565;29738.820200000002;2024
3144904;32333.2166;31518.7616;4212.6681;2024
3145000;100748.6064;71994.0444;17241.409399999997;2024
3145059;11245.3046;4284.8009;3971.4659;2024
3145109;35946.6657;25112.1517;5972.6938;2024
3145208;21172.4161;14300.704699999998;7516.8882;2024
3145307;176237.0623;37159.8778;107543.1688;2024
3145356;63366.3065;24244.6597;35855.8191;2024
3145372;19619.3971;6531.0795;19206.6625;2024
3145406;15163.4084;6408.857800000001;8174.7931;2024
3145455;192852.7522;52236.6115;120863.712;2024
3145505;4467.9422;3307.2119;1342.0673000000002;2024
3145604;78921.4665;51077.4092;17962.6391;2024
3145703;9875.3687;7433.8613;2195.4644999999996;2024
3145802;21500.3449;8996.4903;10360.6598;2024
3145851;7773.6544;5705.3805;1977.5291;2024
3145877;9559.9842;5634.979600000001;2198.2554999999998;2024
3145901;25335.6297;4909.1533;15605.818299999999;2024
3146008;46065.9121;31366.465;10105.4388;2024
3146107;82173.5035;20205.885000000002;81556.084;2024
3146206;12856.1069;10066.6059;5536.7888;2024
3146255;38179.7225;12489.1127;31471.898400000002;2024
3146305;41382.5789;15485.245400000002;29505.7267;2024
3146404;54340.2163;35340.8273;16021.5544;2024
3146503;38129.4015;22456.272299999997;10921.8372;2024
3146552;75119.2953;46338.9673;33560.9406;2024
3146602;4689.1283;3902.3488;1282.2939000000001;2024
3146701;27108.8928;22895.7572;5999.830199999999;2024
3146750;37791.215;25523.437299999998;11866.369;2024
3146909;50170.0448;33132.0233;12347.524599999999;2024
3147006;763618.942;417844.8962;333247.3091;2024
3147105;49127.3846;26846.6937;13878.5275;2024
3147204;37321.8202;23989.908499999998;4693.9053;2024
3147303;27577.618;19840.0252;5757.470899999999;2024
3147402;59215.3961;31950.987100000002;16879.9466;2024
3147501;8002.0933;5910.2927;2463.5569;2024
3147600;22386.5904;12020.836099999999;11866.205899999999;2024
3147709;36688.1711;24045.471299999997;9486.9435;2024
3147808;21026.8599;5044.8477;14993.8433;2024
3147907;118720.0035;72700.6638;24666.2673;2024
3147956;34575.4749;18254.4664;22620.7901;2024
3148004;285671.2776;168457.4067;79756.3193;2024
3148103;258942.5629;133660.6927;73008.4078;2024
3148202;9224.3676;8105.0672;1600.9405;2024
3148301;23600.7182;15500.5672;7073.9223;2024
3148400;19120.098;10124.751;9108.0606;2024
3148509;52995.7071;34176.5093;19290.1317;2024
3148608;81135.0084;48372.3519;39743.9018;2024
3148707;120953.1359;27666.2038;110088.52100000001;2024
3148756;11849.2482;8173.9581;3478.4472;2024
3148806;15276.8316;12491.1229;3197.2686;2024
3148905;31320.0856;20601.1497;5203.7269;2024
3149002;5917.3627;3562.006;1958.6757;2024
3149101;19120.7323;13823.5422;5011.1424;2024
3149150;129458.0421;41281.8722;89643.33330000001;2024
3149200;28539.0501;17233.191199999997;7358.4634;2024
3149309;21644.1355;10218.3851;11663.1172;2024
3149408;9851.0319;6075.568799999999;3627.5468;2024
3149507;9070.7949;5536.363200000001;2370.2578000000003;2024
3149606;17728.6169;11488.7606;5126.4971;2024
3149705;21311.5479;15428.751400000001;5072.8801;2024
3149804;275141.3089;121864.2528;63250.897099999995;2024
3149903;22767.655;18947.5687;3209.1879;2024
3149952;21737.9585;12733.4404;5436.418900000001;2024
3150000;28840.7557;23541.1255;5550.5174;2024
3150109;14818.8784;11666.9366;4764.349;2024
3150158;9678.6286;4722.1974;1966.2908;2024
3150208;7204.3511;6539.4187999999995;976.5589;2024
3150307;29778.1239;18018.8259;9046.2716;2024
3150406;22491.5076;17670.3195;3618.4148999999998;2024
3150505;34886.9222;18709.0991;9694.4715;2024
3150539;5733.4883;3764.0407;1636.3805;2024
3150570;103597.3662;40303.1782;77128.72529999999;2024
3150604;24870.625;19215.282;3759.2819;2024
3150703;32154.01;26222.288099999998;2441.0629;2024
3150802;49836.7596;28162.967;27862.351;2024
3150901;15494.9767;10471.8005;7052.316;2024
3151008;10581.9989;8045.4938999999995;1476.7196000000001;2024
3151107;16372.0257;15233.1386;2261.5265;2024
3151206;52550.0592;18687.642;24182.729199999998;2024
3151305;12847.4997;10249.7268;1967.1962;2024
3151404;44184.5536;28029.074;18394.917100000002;2024
3151503;84403.3973;49018.8349;16577.8546;2024
3151602;28866.9636;21966.7334;2208.7578000000003;2024
3151701;42637.9911;28724.9487;8697.156299999999;2024
3151800;44867.8052;22517.6644;11334.276;2024
3151909;56740.451;44589.3937;15899.963;2024
3152006;232116.8689;131135.9805;64860.9803;2024
3152105;39061.0448;28577.481900000002;10722.2994;2024
3152131;52474.7716;27109.3024;22083.2151;2024
3152170;101987.5969;36703.1068;71134.37599999999;2024
3152204;157308.2604;81967.9139;78635.2112;2024
3152303;22214.5502;14453.9048;9068.7627;2024
3152402;54237.128;22448.3442;29494.6531;2024
3152501;43470.2366;28130.903700000003;7288.154100000001;2024
3152600;22582.5744;16630.7113;6203.8402;2024
3152709;22568.1924;13488.593;8202.864599999999;2024
3152808;475472.1388;239617.25369999997;89105.78600000001;2024
3152907;19538.7746;11397.6165;3177.6178999999997;2024
3153004;57531.9216;28070.3387;19499.147699999998;2024
3153103;19080.1826;11385.8205;8149.246999999999;2024
3153202;55468.6406;27535.0549;18389.278299999998;2024
3153301;10029.1903;1901.1477000000002;11032.145199999999;2024
3153400;322521.8923;152168.7139;167778.8791;2024
3153509;13532.4307;6882.1034;4474.1275;2024
3153608;11742.6628;5963.3351;3797.4518000000003;2024
3153707;51647.6841;29667.569900000002;15997.7869;2024
3153806;13567.3308;8255.362500000001;4000.7139;2024
3153905;4728.775;177.98690000000002;5819.3206;2024
3154002;65995.089;51053.55590000001;12993.8004;2024
3154101;21164.6898;18608.8056;3217.8266000000003;2024
3154150;13430.5642;7082.5712;3255.4319;2024
3154200;56920.0714;31649.8719;15512.7208;2024
3154309;92204.9531;80713.3475;19793.9492;2024
3154408;15584.2601;10178.5875;4915.6504;2024
3154457;157826.939;76363.3979;69832.933;2024
3154507;108553.9544;24263.6454;98100.9131;2024
3154606;6638.9336;3134.7646999999997;4803.0814;2024
3154705;4085.6156;3413.3205;538.4005999999999;2024
3154804;13202.5916;455.9278;19887.444600000003;2024
3154903;33916.2055;25560.274400000002;7694.9865;2024
3155009;9924.9463;7247.650299999999;2321.4474;2024
3155108;43118.4171;22820.1226;20548.0587;2024
3155207;18056.9205;15144.4043;5751.1944;2024
3155306;17251.9235;12081.6628;5990.3059;2024
3155405;18363.7398;16136.7763;2814.5409999999997;2024
3155504;131581.2709;82626.8574;23425.3285;2024
3155603;263259.4502;62852.2164;231701.3221;2024
3155702;33975.1434;18890.4138;12310.937699999999;2024
3155801;22297.7856;17990.7962;4251.815;2024
3155900;29247.8338;11668.7809;17247.535;2024
3156007;69725.1385;26383.114799999996;56035.3619;2024
3156106;35731.4658;19224.266;13950.6201;2024
3156205;7867.6263;6315.5803000000005;1044.3419000000001;2024
3156304;6030.2611;5763.5243;686.1936;2024
3156403;34772.7214;28898.095;4432.4968;2024
3156452;9744.5745;6657.6473;2366.9561;2024
3156502;85078.2142;36664.4539;69369.1647;2024
3156601;78815.6435;49617.1526;42213.4882;2024
3156700;21091.4605;2796.3752000000004;19213.4263;2024
3156809;80672.2065;35621.2307;47733.9347;2024
3156908;283626.6377;132682.37720000002;85848.134;2024
3157005;151725.5767;76955.71860000001;94026.9274;2024
3157104;83578.6209;67497.52350000001;19251.6053;2024
3157203;59860.2483;14873.109;45947.5964;2024
3157252;9202.4353;5113.6491;2055.7181;2024
3157278;35899.1335;17947.9885;16931.8676;2024
3157302;15536.8744;13941.6191;3250.1078;2024
3157336;53.6003;50.8736;113.3613;2024
3157377;51524.2059;26759.4333;23881.1593;2024
3157401;22443.2652;18393.1529;3999.0985;2024
3157500;9198.0033;8641.0523;3323.3946;2024
3157609;257453.923;94927.9604;173013.10559999998;2024
3157658;21394.3301;15756.988299999999;8370.8748;2024
3157708;71387.2139;45490.9796;11009.001;2024
3157807;12598.8426;5086.105100000001;10844.431600000002;2024
3157906;20544.5656;12282.904;4409.8117999999995;2024
3158003;49420.5808;24326.0724;29102.5871;2024
3158102;34715.6674;23261.309599999997;16849.9693;2024
3158201;38027.0621;28814.277;26538.0652;2024
3158300;17107.0907;10588.4368;2640.7928;2024
3158409;14103.2452;12972.8667;2039.7229;2024
3158508;89956.0179;31875.070799999998;49997.6827;2024
3158607;16276.4494;8987.7036;7000.8249000000005;2024
3158706;17704.1082;7285.731900000001;9696.3246;2024
3158805;9684.2534;7471.537799999999;1682.1481;2024
3158904;28362.8797;18673.1418;6033.4571;2024
3158953;23239.5587;11222.875;10171.4859;2024
3159001;44419.6082;4124.4565999999995;35446.1498;2024
3159100;15112.2391;10850.6504;5607.2976;2024
3159209;45828.6867;31355.169400000002;8956.775500000002;2024
3159308;34610.5764;14158.433400000002;19246.7942;2024
3159357;5966.9114;4120.4694;879.1510999999999;2024
3159407;27209.2733;15852.898399999998;11479.9643;2024
3159506;36738.0107;22521.582;17785.6924;2024
3159605;30972.5539;18772.7697;6771.793900000001;2024
3159704;27156.3127;12172.6554;11945.3886;2024
3159803;293118.4584;197031.2958;32385.1485;2024
3159902;43157.628;28215.145299999996;11517.226;2024
3160009;18386.8544;14724.7202;3988.7815;2024
3160108;12282.7841;8741.9515;2573.0488;2024
3160207;18743.4933;6739.907;16651.463;2024
3160306;40136.2571;36381.3656;10621.2321;2024
3160405;100349.5948;62656.3042;24890.911;2024
3160454;51558.5802;4633.7053;68123.9355;2024
3160504;7235.6965;6512.434300000001;3203.46;2024
3160603;36513.4293;22303.937500000004;10198.9446;2024
3160702;51811.2429;37076.6102;15826.6634;2024
3160801;8543.5791;5324.4854;1204.4356;2024
3160900;9085.5575;6045.8159;2031.8463;2024
3160959;5288.5728;3020.8504;757.9271;2024
3161007;61453.9456;43984.348600000005;22795.230499999998;2024
3161056;12477.5354;12773.7389;2569.4394;2024
3161106;315605.0035;123156.1412;175660.6714;2024
3161205;28558.7869;18648.276400000002;6826.9683;2024
3161304;98360.7632;65647.955;7978.694399999999;2024
3161403;14047.9088;12039.5613;1881.7758;2024
3161502;15228.2061;13413.193599999999;2337.7003999999997;2024
3161601;12081.0812;10368.9299;3683.3369;2024
3161650;24645.2297;22209.78;4061.7070999999996;2024
3161700;238522.5384;95782.01569999999;133373.1837;2024
3161809;22727.7054;16482.8615;7142.1894;2024
3161908;28863.9432;15651.849400000001;16425.6893;2024
3162005;47630.0444;30978.6648;9059.213600000001;2024
3162104;76864.8403;45859.2438;27697.8597;2024
3162203;44260.2443;16272.5343;17872.5153;2024
3162252;83907.1412;33829.4949;58009.6426;2024
3162302;10298.3249;7062.819;2171.1108;2024
3162401;167515.326;92535.5215;82091.27189999999;2024
3162450;12383.2285;14895.0843;48010.4571;2024
3162500;120605.2842;73778.5896;44920.5746;2024
3162559;12274.7632;6149.4577;3101.694;2024
3162575;10719.696;10753.372;2268.6611;2024
3162609;9444.293;9530.5272;1051.6288;2024
3162658;37135.4502;15279.348499999998;19355.2413;2024
3162708;171343.3213;61225.04;106540.34240000001;2024
3162807;36113.7967;26438.098;15624.626;2024
3162906;37574.9972;28380.6225;8160.9863;2024
3162922;4039.6378;1622.0110000000002;1687.2515;2024
3162948;22659.0312;11907.9573;7205.6122;2024
3162955;3518.3383;1238.8199;1598.4008;2024
3163003;17648.5739;9308.2448;9503.4906;2024
3163102;17877.1245;12485.341400000001;4845.7942;2024
3163201;7332.5124;6858.8983;1122.8711;2024
3163300;27247.3815;27136.694;4043.8446000000004;2024
3163409;12070.1638;11597.3337;4882.0301;2024
3163508;27359.6439;16485.9607;13924.402600000001;2024
3163607;4555.0766;3019.3410000000003;1377.2407;2024
3163706;3663.3206;2882.776;1328.7002;2024
3163805;12629.7133;9715.981199999998;2857.3026;2024
3163904;24372.3987;16301.5357;4039.4836;2024
3164001;37151.7372;26609.5702;7872.0664;2024
3164100;24525.9464;13229.174700000001;13426.824799999999;2024
3164209;223862.7087;60773.2935;151939.00890000002;2024
3164308;140447.3043;60964.4432;80013.3128;2024
3164407;14919.6396;9402.5543;2713.1474;2024
3164431;6570.3718;4705.556600000001;1421.5646;2024
3164472;6997.6915;4204.3733999999995;1171.1435999999999;2024
3164506;31740.3495;26488.5849;19131.025;2024
3164605;35214.0834;25374.5067;8906.2628;2024
3164704;76363.3696;31935.261100000003;14847.906799999999;2024
3164803;9493.6451;7112.8706;4163.3341;2024
3164902;8936.2777;6521.77;1796.032;2024
3165008;52786.3953;33962.8882;12035.796900000001;2024
3165107;26493.1804;11821.456400000001;4517.086;2024
3165206;31995.1953;20434.3679;11238.7364;2024
3165305;37423.5727;20788.3622;11502.5673;2024
3165404;23796.7657;6216.1483;17746.6063;2024
3165503;10347.6846;8280.3241;4439.9983999999995;2024
3165537;3754.0063;852.1989;2408.2340999999997;2024
3165552;40771.0813;11374.7928;32892.803;2024
3165560;15446.9892;13577.7691;2184.4533;2024
3165578;12220.8298;7893.8376;3439.5326999999997;2024
3165602;9283.0598;6769.763;2118.202;2024
3165701;13379.7177;11206.226299999998;3306.5056;2024
3165800;8071.72;5430.3301;2132.3977;2024
3165909;80447.7745;18902.1245;71626.5723;2024
3166006;12935.1383;9281.425799999999;4434.6764;2024
3166105;30385.9526;13996.320300000001;19859.2589;2024
3166204;19855.1434;17414.3523;3889.6110000000003;2024
3166303;13121.0751;7956.4245;4596.2981;2024
3166402;10954.3094;6884.991;3193.2897000000003;2024
3166501;17788.7067;5457.3633;10646.8418;2024
3166600;31511.6744;18972.120199999998;9597.2183;2024
3166709;22347.026;16542.684;1011.2409;2024
3166808;122387.8471;68883.5664;29808.0588;2024
3166907;19140.9932;13353.965999999999;2728.9701999999997;2024
3166956;47099.6128;13546.158800000001;34098.494;2024
3167004;19389.4803;10671.986;7425.6713;2024
3167103;73898.9009;20615.7706;61462.7876;2024
3167202;38334.5977;20190.0747;15870.443000000001;2024
3167301;14062.1588;10201.725;3730.6842;2024
3167400;27656.3822;18777.805500000002;5464.5186;2024
3167509;9737.8528;7711.4313999999995;3811.7038;2024
3167608;38369.2741;21590.201800000003;10540.723;2024
3167707;18526.7528;16341.3893;2180.2563;2024
3167806;17414.9741;14249.750199999999;3647.9941999999996;2024
3167905;18395.7093;16551.1154;2932.5895;2024
3168002;109147.7326;48484.358;68734.18530000001;2024
3168051;16831.5898;12322.8285;3761.8871;2024
3168101;112259.532;31569.126800000002;46520.424699999996;2024
3168200;35987.312;22141.107200000002;12749.1335;2024
3168309;21825.4281;10703.1263;16536.0678;2024
3168408;59256.3414;52837.5632;10011.0054;2024
3168507;13298.9528;10089.3956;3960.2871;2024
3168606;272295.8106;157664.77730000002;118299.5879;2024
3168705;6211.7479;2298.73;8538.509900000001;2024
3168804;5072.5633;3403.2509;3142.0452999999998;2024
3168903;186999.593;72253.0549;87300.10639999999;2024
3169000;14934.7182;11644.894;3046.8966;2024
3169059;9596.9639;7311.540599999999;1627.0064;2024
3169109;10788.7898;7894.382100000001;2067.2825;2024
3169208;26727.0537;18774.7817;6336.1721;2024
3169307;73144.094;55062.19409999999;12259.930600000002;2024
3169356;222468.5277;82527.6664;128412.7673;2024
3169406;63000.2146;42206.020899999996;9989.365699999998;2024
3169505;41223.0832;40309.523;5809.2231;2024
3169604;153843.5077;96847.7074;26767.5927;2024
3169703;74222.5619;33363.5478;78383.7457;2024
3169802;18954.7258;12801.6132;4020.5845;2024
3169901;32418.3554;26391.7726;6892.7645999999995;2024
3170008;71564.0486;34619.2108;35843.1118;2024
3170057;15960.5877;10392.051399999998;2315.8661;2024
3170107;422663.4861;251307.4837;91095.2068;2024
3170206;371127.3889;216248.60210000002;77859.69930000001;2024
3170305;39559.5713;29709.0412;7885.9517000000005;2024
3170404;800772.5298;453846.0564;312934.2938;2024
3170438;112855.4633;79402.2417;11156.3563;2024
3170479;52268.638;24251.7251;28350.8384;2024
3170503;12304.193;9173.8911;2362.8134999999997;2024
3170529;185247.6174;67938.0686;133879.4894;2024
3170578;8436.7944;8307.558;1798.3011;2024
3170602;38115.7065;17773.5202;14445.4747;2024
3170651;46376.1833;13091.0541;35006.4367;2024
3170701;32832.731;21894.3388;5020.2884;2024
3170750;62350.9757;36947.0861;18492.1133;2024
3170800;198948.1542;99829.9453;86255.1671;2024
3170909;72689.6425;29099.340099999998;45120.706699999995;2024
3171006;189398.8597;88730.7676;83791.2682;2024
3171030;158848.3859;77986.14649999999;68069.6665;2024
3171071;34715.7609;23902.7628;38365.4483;2024
3171105;103990.4126;50312.825000000004;27042.2606;2024
3171154;9789.2578;6557.167100000001;2163.952;2024
3171204;3187.7732;1863.738;1765.0648;2024
3171303;21010.2771;16340.290900000002;7191.9142;2024
3171402;10194.6441;7833.9683;1490.6016;2024
3171501;17999.6042;13720.1618;1901.4484;2024
3171600;65157.8874;41991.505;41900.134;2024
3171709;25230.8093;19275.895;7879.5475;2024
3171808;36144.968;23558.635200000004;15794.3936;2024
3171907;23186.5572;17194.697799999998;8296.0467;2024
3172004;19035.9628;19069.662500000002;2149.4366;2024
3172103;18894.0903;13608.603;5005.2693;2024
3172202;8936.4875;5332.9298;3193.5782999999997;2024
3200102;74148.2848;39721.651;25015.4614;2024
3200136;33459.2182;20865.1686;12558.634399999999;2024
3200169;95.9645;28104.969999999998;13429.7502;2024
3200201;64420.8714;49974.3442;12996.955100000001;2024
3200300;47697.9413;11656.906599999998;31493.9049;2024
3200359;18382.2391;13820.233600000001;4520.951300000001;2024
3200409;30708.9427;15391.5154;8992.9287;2024
3200508;17221.4948;12622.014799999999;3523.6751999999997;2024
3200607;107062.8584;62130.972;30776.9328;2024
3200706;19841.766;13141.719799999999;5318.8858;2024
3200805;76785.1251;51567.9125;21288.338;2024
3200904;74659.7933;59033.2199;17318.0263;2024
3201001;37270.4311;28048.5568;3958.6571;2024
3201100;7798.2791;6152.0683;1484.4679;2024
3201159;30013.7476;12787.900599999999;8352.616;2024
3201209;60977.7114;45252.319599999995;19672.9254;2024
3201308;9825.4969;4297.0384;10240.9392;2024
3201407;52451.5291;25378.5729;23699.3242;2024
3201506;114601.4678;74120.7774;22814.6707;2024
3201605;114045.4372;70321.0791;23230.7798;2024
3201704;31640.1972;10248.6508;14550.5044;2024
3201803;13903.0955;7452.0138;5591.6846000000005;2024
3201902;91786.3749;27799.165100000002;57218.9342;2024
3202009;12702.1059;6302.905599999999;5177.7281;2024
3202108;184758.6965;192493.4292;17143.194;2024
3202207;20274.4099;10916.7963;7109.7347;2024
3202256;31675.1382;16195.8801;6852.9128;2024
3202306;40052.6734;28103.109800000002;8521.0177;2024
3202405;34304.4968;12820.3072;23556.966200000003;2024
3202454;18194.2983;10254.0633;4288.9133;2024
3202504;15877.0597;5699.9964;6506.7497;2024
3202553;20577.1783;12827.377999999999;12384.8138;2024
3202603;16235.8262;5449.646900000001;5083.591;2024
3202652;15043.1856;8818.908;2889.5913;2024
3202702;42632.5267;23275.2755;15253.3775;2024
3202801;45260.9691;32701.6427;6463.856400000001;2024
3202900;23879.9659;10576.5798;9385.400099999999;2024
3203007;34477.2391;17902.8651;14165.7948;2024
3203056;59730.1493;33140.0934;11924.099;2024
3203106;15199.5372;11405.029499999999;2888.7803999999996;2024
3203130;20113.5956;12840.752799999998;6197.0664;2024
3203163;35719.6882;22405.202;10703.3645;2024
3203205;290797.4474;134576.0337;90973.6599;2024
3203304;95.7718;21442.2595;5193.6365;2024
3203320;6855.9178;7673.7276;200.3006;2024
3203346;21263.4696;3600.8377;16816.072900000003;2024
3203353;27341.2334;11372.084200000001;7932.2163;2024
3203403;77431.0488;48900.9951;22116.305800000002;2024
3203502;102844.1631;91134.83480000001;4183.5042;2024
3203601;48502.9604;48856.1284;1291.3771000000002;2024
3203700;52565.2167;29977.294;18875.510599999998;2024
3203809;28411.0065;17009.3266;9689.777;2024
3203908;121327.8925;92072.57140000002;20810.5427;2024
3204005;61479.4532;36515.9804;27694.375099999997;2024
3204054;41161.6445;33465.7211;1855.7106;2024
3204104;91809.9656;73315.16249999999;6120.7407;2024
3204203;5228.3834;3458.4366;386.9137;2024
3204252;36256.71;32780.8298;1049.9528;2024
3204302;51396.5702;41438.567599999995;6013.6416;2024
3204351;56928.3526;28100.823500000002;10482.8118;2024
3204401;14845.7246;7098.9598;5641.5973;2024
3204500;60262.0673;15168.274300000001;37672.0196;2024
3204559;57741.2808;15677.859000000002;32117.973100000003;2024
3204609;54204.5766;16110.405600000002;28970.350499999997;2024
3204658;24770.1205;17183.4768;3499.0596;2024
3204708;37475.4373;23219.836199999998;6378.6263;2024
3204807;23514.5548;18286.2803;5416.7214;2024
3204906;216162.1394;136240.927;30078.841800000002;2024
3204955;26144.5524;16467.8529;6511.9767;2024
3205002;35939.6801;14310.6775;12602.1127;2024
3205010;33115.8473;21122.409600000003;27084.766900000002;2024
