cod_municipio;ano_referencia;categoria;subcategoria;variavel;valor;unidade;fonte_tabela_sidra
1200807;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;1182.0;Unidades;6778
1200807;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;665.0;Unidades;6778
1200807;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;512.0;Unidades;6778
1200807;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;5.0;Unidades;6778
1200807;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;393.0;Unidades;6778
1200807;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;1186.0;Unidades;6778
2700102;2017;family_farming;Total;Número de estabelecimentos agropecuários;2122.0;Unidades;6778
2700102;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;433.0;Unidades;6778
2700102;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;1689.0;Unidades;6778
2700102;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;1610.0;Unidades;6778
2700102;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;79.0;Unidades;6778
2700102;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
2700102;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;433.0;Unidades;6778
2700102;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;1689.0;Unidades;6778
2700201;2017;family_farming;Total;Número de estabelecimentos agropecuários;270.0;Unidades;6778
2700201;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;93.0;Unidades;6778
2700201;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;177.0;Unidades;6778
2700201;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;146.0;Unidades;6778
2700201;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;31.0;Unidades;6778
2700201;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;;Unidades;6778
2700201;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;92.0;Unidades;6778
2700201;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;178.0;Unidades;6778
2700300;2017;family_farming;Total;Número de estabelecimentos agropecuários;2930.0;Unidades;6778
2700300;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;558.0;Unidades;6778
2700300;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;2372.0;Unidades;6778
2700300;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;2138.0;Unidades;6778
2700300;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;226.0;Unidades;6778
2700300;2017;family_farming;Agricultura familiar - não pronafiano;Número de estabelecimentos agropecuários;8.0;Unidades;6778
2700300;2017;family_farming;Pronamp - sim;Número de estabelecimentos agropecuários;562.0;Unidades;6778
2700300;2017;family_farming;Pronamp - não;Número de estabelecimentos agropecuários;2368.0;Unidades;6778
2700409;2017;family_farming;Total;Número de estabelecimentos agropecuários;440.0;Unidades;6778
2700409;2017;family_farming;Agricultura familiar - não;Número de estabelecimentos agropecuários;132.0;Unidades;6778
2700409;2017;family_farming;Agricultura familiar - sim;Número de estabelecimentos agropecuários;308.0;Unidades;6778
2700409;2017;family_farming;Agricultura familiar - Pronaf B;Número de estabelecimentos agropecuários;260.0;Unidades;6778
2700409;2017;family_farming;Agricultura familiar - Pronaf V;Número de estabelecimentos agropecuários;48.0;Unidades;6778
