cod_tse_municipio;nome_municipio_tse;sigla_uf;mandato;nome_gestor;nome_urna;partido;situacao;fonte
13170;APUIARÉS;CE;2025-2028;ANARACY PINTO PINHO RUFINO;ANA RUFINO;PSB;ELEITO;TSE (dados abertos)
13161;CHOROZINHO;CE;2025-2028;CÉLIA MARINHO ALBANO;CÉLIA MARINHO ;REPUBLICANOS;ELEITO;TSE (dados abertos)
15130;PENAFORTE;CE;2025-2028;LUIS FERNANDES BEZERRA FILHO;LUIS DE CELESTINA;PSB;ELEITO;TSE (dados abertos)
13463;CHORÓ;CE;2025-2028;PAULO GEORGE DE SOUSA SARAIVA;PAULINHO;PSB;ELEITO;TSE (dados abertos)
13382;BANABUIÚ;CE;2025-2028;FRANCISCO MARCÍLIO COELHO BRITO;MARCILIO COELHO;PSB;ELEITO;TSE (dados abertos)
14494;JUCÁS;CE;2025-2028;JOSE EDSONRIVA SOUZA CUNHA;EDSONRIVA;PSB;ELEITO;TSE (dados abertos)
15032;PALMÁCIA;CE;2025-2028;MARCONDES SOUSA BARBOSA;MARCONDES;PT;ELEITO;TSE (dados abertos)
15350;RERIUTABA;CE;2025-2028;PEDRO HUMBERTO COELHO MARQUES;PEDRO HUMBERTO;PSB;ELEITO;TSE (dados abertos)
15539;SÃO LUÍS DO CURU;CE;2025-2028;TIAGO AGUIAR ABREU PORTELA BARROSO;TIAGO ABREU;PSB;ELEITO;TSE (dados abertos)
13110;ALTANEIRA;CE;2025-2028;ANA KESIA DE ALCANTARA SOARES;KESIA;PSB;ELEITO;TSE (dados abertos)
13838;CRATEÚS;CE;2025-2028;JANAINA CARLA FARIAS;JANAINA FARIAS;PT;ELEITO;TSE (dados abertos)
14818;MUCAMBO;CE;2025-2028;ELENILSON JOSE DA CONCEIÇÃO;ELENILSON QUEIJEIRO;PSB;ELEITO;TSE (dados abertos)
15792;URUOCA;CE;2025-2028;JAN KENNEDY PAIVA AQUINO;KENNEDY AQUINO;PT;ELEITO;TSE (dados abertos)
13013;ABAIARA;CE;2025-2028;ANGELO FURTADO SAMPAIO;ANGIM;PT;ELEITO;TSE (dados abertos)
15253;POTENGI;CE;2025-2028;SALVIANO LINARD DE ALENCAR;SALVIANO;PDT;ELEITO;TSE (dados abertos)
13951;GRANJA;CE;2025-2028;FRANCISCO ANIBAL OLIVEIRA DE ARRUDA COELHO FILHO;ANIBAL FILHO;PT;ELEITO;TSE (dados abertos)
13978;GRANJEIRO;CE;2025-2028;FRANCISCO CLEMENTINO DE ALMEIDA;CHICO CLEMENTINO;MDB;ELEITO;TSE (dados abertos)
13617;CARIRÉ;CE;2025-2028;ANTONIO RUFINO MARTINS;ANTONIO MARTINS;PDT;ELEITO;TSE (dados abertos)
15270;QUIXADÁ;CE;2025-2028;RICARDO JOSÉ ARAÚJO SILVEIRA;RICARDO SILVEIRA;PSD;ELEITO;TSE (dados abertos)
15318;QUIXERÉ;CE;2025-2028;ANTONIO JOAQUIM GONÇALVES DE OLIVEIRA;TOINHO DO BANCO;PT;ELEITO;TSE (dados abertos)
13730;CAUCAIA;CE;2025-2028;NAUMI GOMES DE AMORIM;NAUMI AMORIM;PSD;ELEITO;TSE (dados abertos)
13811;COREAÚ;CE;2025-2028;JOSE EDEZIO VAZ DE SOUZA;EDEZIO SITONIO;PSB;ELEITO;TSE (dados abertos)
14230;IRAUÇUBA;CE;2025-2028;PATRICIA MARIA SANTOS BARRETO;PATRICIA BARRETO;PSB;ELEITO;TSE (dados abertos)
14770;MORAÚJO;CE;2025-2028;RUAN VICTOR ARAÚJO DE OLIVEIRA LIMA;RUAN LIMA;PSD;ELEITO;TSE (dados abertos)
15750;UMARI;CE;2025-2028;ALEX SANDRO RUFINO FERREIRA;SANDRO RUFINO;PSD;ELEITO;TSE (dados abertos)
14613;MASSAPÊ;CE;2025-2028;OZIRES ANDRADE PONTES;OZIRES;PSDB;ELEITO;TSE (dados abertos)
13579;CAPISTRANO;CE;2025-2028;CLAUDIO BEZERRA SARAIVA;CLAUDIO SARAIVA;PSB;ELEITO;TSE (dados abertos)
13188;HORIZONTE;CE;2025-2028;MANOEL GOMES DE FARIAS NETO;NEZINHO FARIAS;PSB;ELEITO;TSE (dados abertos)
13340;IPAPORANGA;CE;2025-2028;ANTONIO AMARO PEREIRA OLIVEIRA;AMARO PEREIRA;PT;ELEITO;TSE (dados abertos)
98558;UMIRIM;CE;2025-2028;JUDISON HENRIQUE LOPES ARAÚJO;JUDSON RODRIGUES;PSB;ELEITO;TSE (dados abertos)
14079;IBIAPINA;CE;2025-2028;MARCOS ANTONIO DA SILVA LIMA;MARCÃO;PSB;ELEITO;TSE (dados abertos)
15830;VIÇOSA DO CEARÁ;CE;2025-2028;EURICO JOSE CARNEIRO FONTENELE ARRUDA;EURICO ARRUDA;MDB;ELEITO;TSE (dados abertos)
14753;MORADA NOVA;CE;2025-2028;NAIARA CARNEIRO CASTRO;NAIARA CASTRO;PSB;ELEITO;TSE (dados abertos)
14290;ITAPIPOCA;CE;2025-2028;FELIPE SOUZA PINHEIRO;FELIPE PINHEIRO;PT;ELEITO;TSE (dados abertos)
15091;PARAMOTI;CE;2025-2028;ANTONIA TELVANIA FERREIRA BRAZ BARRETO;TELVANIA BRAZ;PSB;ELEITO;TSE (dados abertos)
98574;VARJOTA;CE;2025-2028;FRANCISCO ELMO BEZERRA MONTE;ELMO MONTE;PSB;ELEITO;TSE (dados abertos)
13293;ARNEIROZ;CE;2025-2028;ANTONIO MONTEIRO PEDROSA FILHO;MONTEIRO FILHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
14311;ITAPIÚNA;CE;2025-2028;RAIMUNDO LOPES JUNIOR;JÚNIOR LOPES;PSB;ELEITO;TSE (dados abertos)
13021;MADALENA;CE;2025-2028;CRISPIANO BARROS UCHOA;PROFESSOR CRISPIANO;MDB;ELEITO;TSE (dados abertos)
13048;PIRES FERREIRA;CE;2025-2028;LIVIA MARIA MESQUITA MORORO MUNIZ MARQUES;DRA LÍVIA;PSB;ELEITO;TSE (dados abertos)
15490;SÃO GONÇALO DO AMARANTE;CE;2025-2028;MARCELO FERREIRA TELES;PROFESSOR MARCELÃO;PT;ELEITO;TSE (dados abertos)
15954;ITAREMA;CE;2025-2028;MARCOS ROBÉRIO RIBEIRO MONTEIRO FILHO;ROBÉRIO FILHO;PSB;ELEITO;TSE (dados abertos)
14273;ITAPAJÉ;CE;2025-2028;RAIMUNDO NONATO SOUZA SILVA;NONATINHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
13056;ACOPIARA;CE;2025-2028;FRANCISCO VILMAR FELIX MARTINS;DR VILMAR;PSB;ELEITO;TSE (dados abertos)
13129;BARREIRA;CE;2025-2028;MARCIO GLEY NASCIMENTO SILVA;CHAVEIRINHO;PSB;ELEITO;TSE (dados abertos)
15474;SÃO BENEDITO;CE;2025-2028;SAUL LIMA MACIEL;SAUL;PT;ELEITO;TSE (dados abertos)
13137;ALTO SANTO;CE;2025-2028;JOSE JOENI HOLANDA DE ARAUJO;JOENI;PP;ELEITO;TSE (dados abertos)
15512;SÃO JOÃO DO JAGUARIBE;CE;2025-2028;RAIMUNDO CESAR MORAIS MAIA;RAIMUNDO CESAR;PSD;ELEITO;TSE (dados abertos)
14591;MARTINÓPOLE;CE;2025-2028;FRANCISCO EDIBERTO DE SOUZA;BETÃO DO JAMES BEL;PP;ELEITO;TSE (dados abertos)
13595;CARIDADE;CE;2025-2028;MARIA SIMONE FERNANDES TAVARES;SIMONE TAVARES;PSB;ELEITO;TSE (dados abertos)
13714;CATARINA;CE;2025-2028;RENAN BARROS GUEDES;DR RENAN;MDB;ELEITO;TSE (dados abertos)
13005;JIJOCA DE JERICOACOARA;CE;2025-2028;LEANDRO CESAR DE SOUSA;LEANDRO CEZAR;PP;ELEITO;TSE (dados abertos)
13285;PINDORETAMA;CE;2025-2028;JOSE MARIA MENDES LEITE;DEDE SOLDADO;PSB;ELEITO;TSE (dados abertos)
14095;ICÓ;CE;2025-2028;AURINEIDE AMARO DE SOUSA;PROFESSORA AURINEIDE;PT;ELEITO;TSE (dados abertos)
15458;SANTA QUITÉRIA;CE;2025-2028;JOSE BRAGA BARROZO;BRAGUINHA;PSB;ELEITO;TSE (dados abertos)
14052;HIDROLÂNDIA;CE;2025-2028;LUAN PEREIRA XAVIER GOMES;LUAN XAVIER;PSB;ELEITO;TSE (dados abertos)
15857;MARACANAÚ;CE;2025-2028;ROBERTO SOARES PESSOA;ROBERTO PESSOA;UNIÃO;ELEITO;TSE (dados abertos)
14931;PACAJUS;CE;2025-2028;JOSÉ EDILSON DE CARVALHO LIMA;EDILSON DAS CASAS;UNIÃO;ELEITO;TSE (dados abertos)
13374;BARBALHA;CE;2025-2028;GUILHERME SAMPAIO SARAIVA;GUILHERME SARAIVA;PT;ELEITO;TSE (dados abertos)
13447;CATUNDA;CE;2025-2028;DOUGLAS RODRIGUES NEGREIROS;DOUGLAS NEGREIROS;PSB;ELEITO;TSE (dados abertos)
13463;CHORÓ;CE;2025-2028;CARLOS ALBERTO QUEIROZ PEREIRA;BEBETO QUEIROZ;PSB;ELEITO;TSE (dados abertos)
13200;ERERÉ;CE;2025-2028;GLAUBER LOPES DE HOLANDA;GLAUBER;PT;ELEITO;TSE (dados abertos)
15431;SANTANA DO CARIRI;CE;2025-2028;SAMUEL CIDADE WERTON;DR. SAMUEL;PT;ELEITO;TSE (dados abertos)
13757;CEDRO;CE;2025-2028;FRANCISCO NILSON ALVES DINIZ;DR NILSON DINIZ;PSB;ELEITO;TSE (dados abertos)
13331;AURORA;CE;2025-2028;MARCONE TAVARES DE LUNA;MARCONE TAVARES;PT;ELEITO;TSE (dados abertos)
14796;MORRINHOS;CE;2025-2028;JERÔNIMO NETO BRANDÃO;JERÔNIMO BRANDÃO;PT;ELEITO;TSE (dados abertos)
15296;QUIXERAMOBIM;CE;2025-2028;CIRILO ANTÔNIO PIMENTA LIMA;CIRILO PIMENTA;PSB;ELEITO;TSE (dados abertos)
13145;ACARAPE;CE;2025-2028;FRANCISCO EDILBERTO BESERRA BARROSO;EDILBERTO  BESERRA;PSB;ELEITO;TSE (dados abertos)
13480;ITAITINGA;CE;2025-2028;ANTONIO MARCOS TAVARES;MARQUINHOS TAVARES;PRD;ELEITO;TSE (dados abertos)
14699;MISSÃO VELHA;CE;2025-2028;LUIZ ROSEMBERG DANTAS MACEDO FILHO;DR LORIM;PSB;ELEITO;TSE (dados abertos)
15172;PEREIRO;CE;2025-2028;JOSE HERMANO DO NASCIMENTO NOGUEIRA;ZE DE MOACIR;PT;ELEITO;TSE (dados abertos)
13102;QUITERIANÓPOLIS;CE;2025-2028;JULIANA MONTEIRO ABREU;DRA. JULIANA ABREU;PSD;ELEITO;TSE (dados abertos)
13315;ASSARÉ;CE;2025-2028;JOSÉ LIBÓRIO LEITE NETO;LIBORIO;PSB;ELEITO;TSE (dados abertos)
13250;ARARIPE;CE;2025-2028;JOSE PAULINO PEREIRA;ZE GORDINHO;PT;ELEITO;TSE (dados abertos)
13196;AQUIRAZ;CE;2025-2028;BRUNO BARROS GONÇALVES;DR BRUNO GONÇALVES;PRD;ELEITO;TSE (dados abertos)
13269;POTIRETAMA;CE;2025-2028;SOLANGE MARY HOLANDA CAMPELO BALBINO;SOLANGE CAMPELO;PT;ELEITO;TSE (dados abertos)
15733;UBAJARA;CE;2025-2028;ADÉCIO MUNIZ PAIVA FILHO;DECIM;PSB;ELEITO;TSE (dados abertos)
13366;TARRAFAS;CE;2025-2028;ERONILDES FRANCISCO DOS SANTOS;ERONILDES;PSB;ELEITO;TSE (dados abertos)
14834;MULUNGU;CE;2025-2028;LUCAS ARRUDA MARTINS;LUCAS ARRUDA;PSB;ELEITO;TSE (dados abertos)
15776;URUBURETAMA;CE;2025-2028;FRANCISCO ALDIR CHAVES DA SILVA;BRANCO DO ANGELIM;PT;ELEITO;TSE (dados abertos)
15911;FORQUILHA;CE;2025-2028;EDINARDO RODRIGUES FILHO;EDINARDO;PSB;ELEITO;TSE (dados abertos)
13030;ACARAÚ;CE;2025-2028;ANA FLÁVIA RIBEIRO MONTEIRO;ANA FLÁVIA;PSB;ELEITO;TSE (dados abertos)
15415;SANTANA DO ACARAÚ;CE;2025-2028;FRANCISCO DAS CHAGAS MENDES;MEU DEUS;REPUBLICANOS;ELEITO;TSE (dados abertos)
15938;ICAPUÍ;CE;2025-2028;FRANCISCO KLEITON PEREIRA;KLEITON;PSD;ELEITO;TSE (dados abertos)
14958;PACATUBA;CE;2025-2028;LARISSA SOUZA TORRES CAMURÇA;LARISSSA CAMURÇA;UNIÃO;ELEITO;TSE (dados abertos)
13420;ARARENDÁ;CE;2025-2028;ARISTEU ALVES EDUARDO;ARISTEU EDUARDO;PT;ELEITO;TSE (dados abertos)
13277;ARATUBA;CE;2025-2028;JOERLY RODRIGUES VICTOR;JOERLY VICTOR;REPUBLICANOS;ELEITO;TSE (dados abertos)
13935;GENERAL SAMPAIO;CE;2025-2028;JOÃO PAULO SALES CORDEIRO;JOÃO PAULO CORDEIRO;PT;ELEITO;TSE (dados abertos)
14451;JATI;CE;2025-2028;MONICA ROSANY PEREIRA MARIANO;MONICA MARIANO;PT;ELEITO;TSE (dados abertos)
15555;SENADOR POMPEU;CE;2025-2028;MARCIA LIMA DE OLIVEIRA FREIRE;MARCIA ZOMIN;PSB;ELEITO;TSE (dados abertos)
15059;PARACURU;CE;2025-2028;GABRIELA CORDEIRO FAÇANHA;GABI DO AQUINO;REPUBLICANOS;ELEITO;TSE (dados abertos)
15377;RUSSAS;CE;2025-2028;SÁVIO GURGEL NOGUEIRA;SÁVIO;PSB;ELEITO;TSE (dados abertos)
14516;LAVRAS DA MANGABEIRA;CE;2025-2028;RONALDO PEDROSA LIMA;RONALDO DA MADEIREIRA;PSD;ELEITO;TSE (dados abertos)
15199;PIQUET CARNEIRO;CE;2025-2028;NEILA MARIA VITORIANO DE SOUSA;NEILA;PT;ELEITO;TSE (dados abertos)
14710;MOMBAÇA;CE;2025-2028;ORLANDO BENEVIDES CAVALCANTE FILHO;ORLANDO FILHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
13226;EUSÉBIO;CE;2025-2028;JOSE ARIMATEA LIMA BARROS JUNIOR;DR JUNIOR;PRD;ELEITO;TSE (dados abertos)
14478;JUAZEIRO DO NORTE;CE;2025-2028;GLÊDSON LIMA BEZERRA;GLÊDSON BEZERRA;PODE;ELEITO;TSE (dados abertos)
13412;BATURITÉ;CE;2025-2028;HÉRBERLH FREITAS REIS CAVALCANTE MOTA;HÉRBERLH MOTA;REPUBLICANOS;ELEITO;TSE (dados abertos)
14133;INDEPENDÊNCIA;CE;2025-2028;WILLIAM VIEIRA;WILLIAM VIEIRA;PT;ELEITO;TSE (dados abertos)
14680;MIRAÍMA;CE;2025-2028;OZANA COELHO RODRIGUES TEIXEIRA;OZANA TEIXEIRA;PP;ELEITO;TSE (dados abertos)
15873;AMONTADA;CE;2025-2028;FLAVIO CESAR BRUNO TEIXEIRA FILHO;FLÁVIO FILHO;PT;ELEITO;TSE (dados abertos)
14532;LIMOEIRO DO NORTE;CE;2025-2028;DILMARA AMARAL SILVA;DILMARA;PRD;ELEITO;TSE (dados abertos)
14150;IPAUMIRIM;CE;2025-2028;WILSON ALVES DE FREITAS;PUÍCA DO POVÃO;PSD;ELEITO;TSE (dados abertos)
15334;REDENÇÃO;CE;2025-2028;SELMA MARINHO FERNANDES;SELMA BENEVIDES;PSB;ELEITO;TSE (dados abertos)
13498;BREJO SANTO;CE;2025-2028;MARIA GISLAINE SANTANA SAMPAIO LANDIM;GISLAINE LANDIM;PSB;ELEITO;TSE (dados abertos)
15156;PENTECOSTE;CE;2025-2028;VICENTE DE PAULO SOUSA E SILVA;VICENTE DO ZUZA;PSB;ELEITO;TSE (dados abertos)
15237;PORTEIRAS;CE;2025-2028;ALBOINO MIRANDA TAVARES NETO;DR ALBOINO;PSB;ELEITO;TSE (dados abertos)
13552;CANINDÉ;CE;2025-2028;FRANCISCO JARDEL SOUSA PINHO;PROFESSOR JARDEL;PSB;ELEITO;TSE (dados abertos)
13897;FORTALEZA;CE;2025-2028;EVANDRO SA BARRETO LEITAO;EVANDRO LEITÃO;PT;ELEITO;TSE (dados abertos)
98531;QUIXELÔ;CE;2025-2028;JOSÉ ADIL VIEIRA JUNIOR;ADIL JÚNIOR;PSB;ELEITO;TSE (dados abertos)
15652;TAMBORIL;CE;2025-2028;LUIZ MARCELO MOTA LEITE;MARCELO MOTA;PSB;ELEITO;TSE (dados abertos)
13854;CRATO;CE;2025-2028;ANDRÉ BARRETO ESMERALDO;ANDRÉ BARRETO;PT;ELEITO;TSE (dados abertos)
15210;PORANGA;CE;2025-2028;ANTONIO ROBERTO UCHOA DE ALMEIDA;ROBERTO UCHÔA;PT;ELEITO;TSE (dados abertos)
14176;IPU;CE;2025-2028;MILENA DAMASCENO CARNEIRO;MILENA DAMASCENO;PT;ELEITO;TSE (dados abertos)
14419;JAGUARUANA;CE;2025-2028;JOSE ELIAS DE OLIVEIRA;ELIAS DO SARGENTO;PT;ELEITO;TSE (dados abertos)
14672;MILAGRES;CE;2025-2028;ANDERSON EUGÊNIO DE OLIVEIRA;DERSON;MDB;ELEITO;TSE (dados abertos)
15814;VÁRZEA ALEGRE;CE;2025-2028;FLÁVIO SALVIANO LIMA FILHO;FLAVINHO;MDB;ELEITO;TSE (dados abertos)
15075;PARAMBU;CE;2025-2028;ROMULO MATEUS NORONHA;ROMULO NORONHA;SOLIDARIEDADE;ELEITO;TSE (dados abertos)
14354;JAGUARETAMA;CE;2025-2028;MARCOS VINICIUS DE ABREU CUNHA;DR. MARCOS CUNHA;PSB;ELEITO;TSE (dados abertos)
15571;SENADOR SÁ;CE;2025-2028;SABRINA MORAIS LOPES;SABRINA DO BEL;PP;ELEITO;TSE (dados abertos)
13439;BEBERIBE;CE;2025-2028;MICHELE CARIELLO DE SÁ QUEIROZ ROCHA;MICHELE QUEIROZ;PP;ELEITO;TSE (dados abertos)
15679;TAUÁ;CE;2025-2028;PATRÍCIA PEQUENO COSTA GOMES DE AGUIAR;PATRÍCIA AGUIAR;PSD;ELEITO;TSE (dados abertos)
14877;NOVA RUSSAS;CE;2025-2028;GIORDANNA SILVA BRAGA MANO;GIORDANNA MANO;PRD;ELEITO;TSE (dados abertos)
15997;PARAIPABA;CE;2025-2028;ARIANA CORDEIRO FAÇANHA DE AQUINO;ARIANA AQUINO;REPUBLICANOS;ELEITO;TSE (dados abertos)
15610;SOLONÓPOLE;CE;2025-2028;JOSE WEBSTON NOGUEIRA PINHEIRO;WEBSTON PINHEIRO;PSD;ELEITO;TSE (dados abertos)
13099;ALCÂNTARAS;CE;2025-2028;CHARLYNE CUNHA FREIRE;CHARLYNE DE ALCANTARAS;PSB;ELEITO;TSE (dados abertos)
14214;IRACEMA;CE;2025-2028;CELSO GOMES DA SILVA NETO;CELSO GOMES;PT;ELEITO;TSE (dados abertos)
14630;MAURITI;CE;2025-2028;JOÃO PAULO FURTADO;JOÃO PAULO;PT;ELEITO;TSE (dados abertos)
14737;MONSENHOR TABOSA;CE;2025-2028;FRANCISCO SALOMÃO DE ARAÚJO SOUSA;SALOMÃO;PT;ELEITO;TSE (dados abertos)
13650;CARIÚS;CE;2025-2028;ANTÔNIO WILAMAR PALACIO DE OLIVEIRA;WILAMAR PALACIO;PT;ELEITO;TSE (dados abertos)
13242;GUAIÚBA;CE;2025-2028;IZABELLA MARIA FERNANDES DA SILVA;IZABELLA FERNANDES;PSB;ELEITO;TSE (dados abertos)
14656;MERUOCA;CE;2025-2028;JOSE HERTON ALVES DE SOUSA;HERTON ALVES;PT;ELEITO;TSE (dados abertos)
13455;BELA CRUZ;CE;2025-2028;JOSE OTACILIO DE MORAIS NETO;NETIM MORAIS;PSB;ELEITO;TSE (dados abertos)
14397;JAGUARIBE;CE;2025-2028;ALEXANDRE GOMES DIOGENES;ALEXANDRE DIOGENES;REPUBLICANOS;ELEITO;TSE (dados abertos)
13471;BOA VIAGEM;CE;2025-2028;JOSE CARNEIRO DANTAS FILHO;REGIS CARNEIRO;PSB;ELEITO;TSE (dados abertos)
14915;ORÓS;CE;2025-2028;SIMÃO PEDRO ALVES PEQUENO;SIMÃO PEDRO;PSD;ELEITO;TSE (dados abertos)
15695;TIANGUÁ;CE;2025-2028;ALEX ANDERSON NUNES DA COSTA;ALEX NUNES;PSB;ELEITO;TSE (dados abertos)
13080;TURURU;CE;2025-2028;RAIMUNDO NONATO MONTEIRO DO NASCIMENTO;ELINALDO MONTEIRO;UNIÃO;ELEITO;TSE (dados abertos)
13676;CARNAUBAL;CE;2025-2028;JOSE WELITON SOUZA LEITE;ZÉ WELITON;PT;ELEITO;TSE (dados abertos)
15113;PEDRA BRANCA;CE;2025-2028;MARIA IVONETH BRAGA DE SOUSA;IVONETH BRAGA;PT;ELEITO;TSE (dados abertos)
14893;NOVO ORIENTE;CE;2025-2028;EDUARDO COELHO ROSA CAVALCANTE;EDUARDO COELHO;PSB;ELEITO;TSE (dados abertos)
15920;IBICUITINGA;CE;2025-2028;ROGERIO BARREIRA PINHEIRO;ROGERIO;PT;ELEITO;TSE (dados abertos)
13692;CASCAVEL;CE;2025-2028;ANA AFIF MATEUS SARQUIS QUEIROZ;ANA AFIF QUEIROZ;PP;ELEITO;TSE (dados abertos)
13269;POTIRETAMA;CE;2025-2028;LUAN DANTAS FELIX;LUAN DANTAS;PP;ELEITO;TSE (dados abertos)
13234;ARACOIABA;CE;2025-2028;WELLINGTON SILVA DE OLIVEIRA;EDIM;PP;ELEITO;TSE (dados abertos)
15393;SABOEIRO;CE;2025-2028;ANTONIO FRANCISCO DE LIMA;TONTONHO DE ZÉ DE LIMA;MDB;ELEITO;TSE (dados abertos)
13323;TEJUÇUOCA;CE;2025-2028;JOSE ANTUNIZIO DE BRITO;BRITINHO;REPUBLICANOS;ELEITO;TSE (dados abertos)
15016;PALHANO;CE;2025-2028;JOSE LUCIANO SILVA;JOSÉ DO LALÁ;PT;ELEITO;TSE (dados abertos)
13218;ARACATI;CE;2025-2028;ROBERTA CARDOSO BARBOSA DE ALMEIDA;ROBERTA DE BISMARCK;PODE;ELEITO;TSE (dados abertos)
14338;ITATIRA;CE;2025-2028;JOSE FERREIRA MATEUS;ZÉ DIVAL;PP;ELEITO;TSE (dados abertos)
13153;ANTONINA DO NORTE;CE;2025-2028;ANTONIO ROSENO FILHO;ANTONIO FILHO;PDT;ELEITO;TSE (dados abertos)
14370;JAGUARIBARA;CE;2025-2028;JOSÉ NUNES DOS SANTOS FILHO;ZÉ FILHO;PSB;ELEITO;TSE (dados abertos)
13501;FORTIM;CE;2025-2028;DELMA DA COSTA DOS SANTOS;DELMA FERREIRA;MDB;ELEITO;TSE (dados abertos)
63010;CÂNDIDO MOTA;SP;2025-2028;ERALDO JOSE PEREIRA;ERALDO ENFERMEIRO;PSD;ELEITO;TSE (dados abertos)
63878;DOURADO;SP;2025-2028;LUIZ ANTONIO ROGANTE JUNIOR;JUNINHO ROGANTE;REPUBLICANOS;ELEITO;TSE (dados abertos)
61093;ÁGUAS DE LINDÓIA;SP;2025-2028;GERALDO MANTOVANI FILHO;GERALDINHO MANTOVANI;PSD;ELEITO;TSE (dados abertos)
63673;CRUZÁLIA;SP;2025-2028;ARILDO OSMAR DE MORO;ARILDO MOSQUITO;PSD;ELEITO;TSE (dados abertos)
65579;ITAPORANGA;SP;2025-2028;FABIO BRUNO GURGEL BENINI;FABIO BENINI;PSB;ELEITO;TSE (dados abertos)
69299;PRESIDENTE PRUDENTE;SP;2025-2028;MILTON CARLOS DE MELLO;MILTON CARLOS DE MELLO - TUPÃ;REPUBLICANOS;ELEITO;TSE (dados abertos)
66354;LEME;SP;2025-2028;CLAUDEMIR APARECIDO BORGES;CLAUDEMIR BORGES;PSD;ELEITO;TSE (dados abertos)
71510;SUZANO;SP;2025-2028;PEDRO CHARLES SHIRAKAWA ISHI;PEDRO ISHI;PL;ELEITO;TSE (dados abertos)
68012;PALESTINA;SP;2025-2028;REINALDO APARECIDO DA CUNHA;REINALDO CUNHA;PSD;ELEITO;TSE (dados abertos)
70238;SANTA CLARA D'OESTE;SP;2025-2028;JOSÉ BASILIO DE FARIA;ZÉ BASILIO;PSD;ELEITO;TSE (dados abertos)
64033;EMBU-GUAÇU;SP;2025-2028;ANDRÉ GEORGE NERES DE FARIAS;SARGENTO NERES;MDB;ELEITO;TSE (dados abertos)
64696;GUARATINGUETÁ;SP;2025-2028;ANTONIO GILBERTO FILIPPO FERNANDES JUNIOR;JUNIOR FILIPPO;PSD;ELEITO;TSE (dados abertos)
61050;AGUAÍ;SP;2025-2028;GILBERTO LUIZ MORAES SELBER;PROFESSOR GILBERTO;PSDB;ELEITO;TSE (dados abertos)
62030;BARIRI;SP;2025-2028;AIRTON LUIS PEGORARO;AIRTON PEGORARO;AVANTE;ELEITO;TSE (dados abertos)
69019;POMPÉIA;SP;2025-2028;DIOGO MONTEFUSCO CESCHIM SILVA;DIOGO CESCHIM;PODE;ELEITO;TSE (dados abertos)
72419;VISTA ALEGRE DO ALTO;SP;2025-2028;NELSON ANTONIO ROZANI;NELSINHO ROZANI;PODE;ELEITO;TSE (dados abertos)
61069;MOTUCA;SP;2025-2028;FABIO DE MENEZES CHAVES;FÁBIO CHAVES;PSD;ELEITO;TSE (dados abertos)
67059;MIRANTE DO PARANAPANEMA;SP;2025-2028;EDUARDO QUESADA PIAZZALUNGA;EDUARDO;PSB;ELEITO;TSE (dados abertos)
68357;PEDERNEIRAS;SP;2025-2028;IVANA MARIA BERTOLINI CAMARINHA;IVANA;PSD;ELEITO;TSE (dados abertos)
70319;SANTA ERNESTINA;SP;2025-2028;JOSÉ CARLOS SIMÃO;DEDÉ;PP;ELEITO;TSE (dados abertos)
71471;SUD MENNUCCI;SP;2025-2028;JOSÉ URBINO DOS SANTOS NETO;LIÓ NETO;REPUBLICANOS;ELEITO;TSE (dados abertos)
62111;BARRINHA;SP;2025-2028;MARIA LÚCIA TERESINHA GROTTA;LÚCIA DO KATIÁ;PSB;ELEITO;TSE (dados abertos)
62952;CAMPOS DO JORDÃO;SP;2025-2028;CARLOS EDUARDO PEREIRA DA SILVA;CAÊ;REPUBLICANOS;ELEITO;TSE (dados abertos)
64653;GUARARAPES;SP;2025-2028;ALEX PERAMO DE ARRUDA;ALEX ARRUDA;MDB;ELEITO;TSE (dados abertos)
66559;LUIZIÂNIA;SP;2025-2028;RAPHAEL SARAIVA BARRETO;RAFAEL DO TIJOLÃO;UNIÃO;ELEITO;TSE (dados abertos)
67911;OSCAR BRESSANE;SP;2025-2028;ANSELMO GIROTO;ANSELMO;PL;ELEITO;TSE (dados abertos)
62448;TRABIJU;SP;2025-2028;MARCELO RODRIGUES FONSECA;MARCELO FONSECA;PSD;ELEITO;TSE (dados abertos)
69370;QUEIROZ;SP;2025-2028;WALTER RODRIGO DA SILVA;RODRIGO;PSD;ELEITO;TSE (dados abertos)
70378;SANTA ISABEL;SP;2025-2028;CARLOS AUGUSTO CHINCHILLA ALFONZO;DR CARLOS CHINCHILLA;PODE;ELEITO;TSE (dados abertos)
64939;IBITINGA;SP;2025-2028;FLORISVALDO ANTONIO FIORENTINO;FLORISVALDO;PSD;ELEITO;TSE (dados abertos)
65358;ITABERÁ;SP;2025-2028;CÉLIO RONALDO GOMES DE LIMA;RONALDO GL;PSDB;ELEITO;TSE (dados abertos)
66818;MARÍLIA;SP;2025-2028;VINICIUS ALMEIDA CAMARINHA;VINICIUS CAMARINHA;PSDB;ELEITO;TSE (dados abertos)
66931;MERIDIANO;SP;2025-2028;FÁBIO PASCHOALINOTO;RAPINHA;PSD;ELEITO;TSE (dados abertos)
