cod_municipio;variavel;faixa_harmonizada;valor;ano_referencia;classificacao
4320206;Número de estabelecimentos agropecuários;mais_1000_ha;2.0;2017;harmonizada
4320206;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;24.0;2017;harmonizada
4320206;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;477.0;2017;harmonizada
4320206;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
4320206;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;47.0;2017;harmonizada
4320206;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320206;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320206;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;5033.0;2017;harmonizada
4320206;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;8963.0;2017;harmonizada
4320206;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320206;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;3103.0;2017;harmonizada
4320230;Número de estabelecimentos agropecuários;ate_10_ha;106.0;2017;harmonizada
4320230;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320230;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;19.0;2017;harmonizada
4320230;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;176.0;2017;harmonizada
4320230;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320230;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;34.0;2017;harmonizada
4320230;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320230;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320230;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320230;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;3620.0;2017;harmonizada
4320230;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320230;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2369.0;2017;harmonizada
4320263;Número de estabelecimentos agropecuários;ate_10_ha;449.0;2017;harmonizada
4320263;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320263;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;15.0;2017;harmonizada
4320263;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;475.0;2017;harmonizada
4320263;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320263;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;43.0;2017;harmonizada
4320263;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320263;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320263;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320263;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;9630.0;2017;harmonizada
4320263;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320263;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2808.0;2017;harmonizada
4320305;Número de estabelecimentos agropecuários;ate_10_ha;110.0;2017;harmonizada
4320305;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320305;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;25.0;2017;harmonizada
4320305;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;286.0;2017;harmonizada
4320305;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320305;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;69.0;2017;harmonizada
4320305;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320305;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320305;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320305;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;7262.0;2017;harmonizada
4320305;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320305;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4563.0;2017;harmonizada
4320321;Número de estabelecimentos agropecuários;ate_10_ha;219.0;2017;harmonizada
4320321;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320321;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;21.0;2017;harmonizada
4320321;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;262.0;2017;harmonizada
4320321;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320321;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;37.0;2017;harmonizada
4320321;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320321;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320321;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;3728.0;2017;harmonizada
4320321;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;5627.0;2017;harmonizada
4320321;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320321;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2315.0;2017;harmonizada
4320354;Número de estabelecimentos agropecuários;ate_10_ha;360.0;2017;harmonizada
4320354;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320354;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;41.0;2017;harmonizada
4320354;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;410.0;2017;harmonizada
4320354;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;3.0;2017;harmonizada
4320354;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;73.0;2017;harmonizada
4320354;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320354;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320354;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;7115.0;2017;harmonizada
4320354;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;8437.0;2017;harmonizada
4320354;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320354;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4923.0;2017;harmonizada
4320404;Número de estabelecimentos agropecuários;ate_10_ha;88.0;2017;harmonizada
4320404;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320404;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;9.0;2017;harmonizada
4320404;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;325.0;2017;harmonizada
4320404;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
4320404;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;50.0;2017;harmonizada
4320404;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320404;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320404;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320404;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;7589.0;2017;harmonizada
4320404;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320404;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;3257.0;2017;harmonizada
4320453;Número de estabelecimentos agropecuários;ate_10_ha;207.0;2017;harmonizada
4320453;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320453;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;1.0;2017;harmonizada
4320453;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;295.0;2017;harmonizada
4320453;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320453;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;13.0;2017;harmonizada
4320453;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320453;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320453;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320453;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;5867.0;2017;harmonizada
4320453;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320453;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;815.0;2017;harmonizada
4320503;Número de estabelecimentos agropecuários;ate_10_ha;163.0;2017;harmonizada
4320503;Número de estabelecimentos agropecuários;mais_1000_ha;3.0;2017;harmonizada
4320503;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;61.0;2017;harmonizada
4320503;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;393.0;2017;harmonizada
4320503;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;5.0;2017;harmonizada
4320503;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;111.0;2017;harmonizada
4320503;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320503;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320503;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;11018.0;2017;harmonizada
4320503;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;9431.0;2017;harmonizada
4320503;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;3582.0;2017;harmonizada
4320503;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;7414.0;2017;harmonizada
4320552;Número de estabelecimentos agropecuários;ate_10_ha;398.0;2017;harmonizada
4320552;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320552;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;9.0;2017;harmonizada
4320552;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;499.0;2017;harmonizada
4320552;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320552;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;41.0;2017;harmonizada
4320552;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320552;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320552;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320552;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;10869.0;2017;harmonizada
4320552;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320552;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2648.0;2017;harmonizada
4320578;Número de estabelecimentos agropecuários;ate_10_ha;98.0;2017;harmonizada
4320578;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320578;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;17.0;2017;harmonizada
4320578;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;204.0;2017;harmonizada
4320578;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320578;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;32.0;2017;harmonizada
4320578;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320578;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320578;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320578;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4358.0;2017;harmonizada
4320578;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320578;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2102.0;2017;harmonizada
4320602;Número de estabelecimentos agropecuários;ate_10_ha;189.0;2017;harmonizada
4320602;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320602;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;11.0;2017;harmonizada
4320602;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;408.0;2017;harmonizada
4320602;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320602;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;38.0;2017;harmonizada
4320602;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320602;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320602;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320602;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;8550.0;2017;harmonizada
4320602;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320602;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2367.0;2017;harmonizada
4320651;Número de estabelecimentos agropecuários;ate_10_ha;117.0;2017;harmonizada
4320651;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
4320651;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;8.0;2017;harmonizada
4320651;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;210.0;2017;harmonizada
4320651;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320651;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;20.0;2017;harmonizada
4320651;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320651;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320651;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320651;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;5018.0;2017;harmonizada
4320651;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320651;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;1282.0;2017;harmonizada
4320677;Número de estabelecimentos agropecuários;ate_10_ha;481.0;2017;harmonizada
4320677;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320677;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;16.0;2017;harmonizada
4320677;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;1088.0;2017;harmonizada
4320677;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;2.0;2017;harmonizada
4320677;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;86.0;2017;harmonizada
4320677;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320677;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320677;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;2937.0;2017;harmonizada
4320677;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;24073.0;2017;harmonizada
4320677;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320677;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5274.0;2017;harmonizada
4320701;Número de estabelecimentos agropecuários;ate_10_ha;303.0;2017;harmonizada
4320701;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320701;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;4.0;2017;harmonizada
4320701;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;313.0;2017;harmonizada
4320701;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320701;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;29.0;2017;harmonizada
4320701;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320701;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320701;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320701;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;6249.0;2017;harmonizada
4320701;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320701;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;1911.0;2017;harmonizada
4320800;Número de estabelecimentos agropecuários;ate_10_ha;584.0;2017;harmonizada
4320800;Número de estabelecimentos agropecuários;mais_1000_ha;10.0;2017;harmonizada
4320800;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;187.0;2017;harmonizada
4320800;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;434.0;2017;harmonizada
4320800;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;28.0;2017;harmonizada
4320800;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;110.0;2017;harmonizada
4320800;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320800;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320800;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;41444.0;2017;harmonizada
4320800;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;9850.0;2017;harmonizada
4320800;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;18903.0;2017;harmonizada
4320800;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;7288.0;2017;harmonizada
4320859;Número de estabelecimentos agropecuários;ate_10_ha;426.0;2017;harmonizada
4320859;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320859;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;2.0;2017;harmonizada
4320859;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;226.0;2017;harmonizada
4320859;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4320859;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;22.0;2017;harmonizada
4320859;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320859;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320859;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4320859;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4433.0;2017;harmonizada
4320859;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320859;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;1512.0;2017;harmonizada
4320909;Número de estabelecimentos agropecuários;ate_10_ha;170.0;2017;harmonizada
4320909;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4320909;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;28.0;2017;harmonizada
4320909;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;366.0;2017;harmonizada
4320909;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
4320909;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;87.0;2017;harmonizada
4320909;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4320909;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4320909;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;4287.0;2017;harmonizada
4320909;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;8651.0;2017;harmonizada
4320909;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4320909;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5563.0;2017;harmonizada
4321006;Número de estabelecimentos agropecuários;ate_10_ha;97.0;2017;harmonizada
4321006;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4321006;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;33.0;2017;harmonizada
4321006;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;163.0;2017;harmonizada
4321006;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
4321006;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;70.0;2017;harmonizada
4321006;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4321006;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4321006;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;5985.0;2017;harmonizada
4321006;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;3835.0;2017;harmonizada
4321006;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4321006;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4677.0;2017;harmonizada
4321105;Número de estabelecimentos agropecuários;ate_10_ha;61.0;2017;harmonizada
4321105;Número de estabelecimentos agropecuários;mais_1000_ha;16.0;2017;harmonizada
4321105;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;56.0;2017;harmonizada
4321105;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;97.0;2017;harmonizada
4321105;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;15.0;2017;harmonizada
4321105;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;31.0;2017;harmonizada
4321105;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4321105;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4321105;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;13012.0;2017;harmonizada
4321105;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;2486.0;2017;harmonizada
4321105;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;8693.0;2017;harmonizada
4321105;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;2091.0;2017;harmonizada
4321204;Número de estabelecimentos agropecuários;ate_10_ha;747.0;2017;harmonizada
4321204;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4321204;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;29.0;2017;harmonizada
4321204;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;525.0;2017;harmonizada
4321204;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
4321204;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;58.0;2017;harmonizada
4321204;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4321204;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4321204;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;4811.0;2017;harmonizada
4321204;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;10890.0;2017;harmonizada
4321204;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4321204;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;3803.0;2017;harmonizada
4321303;Número de estabelecimentos agropecuários;ate_10_ha;397.0;2017;harmonizada
4321303;Número de estabelecimentos agropecuários;mais_1000_ha;1.0;2017;harmonizada
4321303;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;52.0;2017;harmonizada
4321303;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;332.0;2017;harmonizada
4321303;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;3.0;2017;harmonizada
4321303;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;61.0;2017;harmonizada
4321303;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4321303;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4321303;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;9397.0;2017;harmonizada
4321303;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;7252.0;2017;harmonizada
4321303;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4321303;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4265.0;2017;harmonizada
4321329;Número de estabelecimentos agropecuários;ate_10_ha;176.0;2017;harmonizada
4321329;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4321329;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;2.0;2017;harmonizada
4321329;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;227.0;2017;harmonizada
4321329;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4321329;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;11.0;2017;harmonizada
4321329;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4321329;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4321329;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4321329;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;4190.0;2017;harmonizada
4321329;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4321329;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;737.0;2017;harmonizada
4321352;Número de estabelecimentos agropecuários;ate_10_ha;180.0;2017;harmonizada
4321352;Número de estabelecimentos agropecuários;mais_1000_ha;4.0;2017;harmonizada
4321352;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;76.0;2017;harmonizada
4321352;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;369.0;2017;harmonizada
4321352;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;9.0;2017;harmonizada
4321352;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;79.0;2017;harmonizada
4321352;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4321352;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4321352;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;14717.0;2017;harmonizada
4321352;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;8379.0;2017;harmonizada
4321352;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;6419.0;2017;harmonizada
4321352;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;5281.0;2017;harmonizada
4321402;Número de estabelecimentos agropecuários;ate_10_ha;373.0;2017;harmonizada
4321402;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4321402;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;30.0;2017;harmonizada
4321402;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;402.0;2017;harmonizada
4321402;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;1.0;2017;harmonizada
4321402;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;70.0;2017;harmonizada
4321402;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4321402;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4321402;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;4819.0;2017;harmonizada
4321402;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;8584.0;2017;harmonizada
4321402;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4321402;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;4737.0;2017;harmonizada
4321436;Número de estabelecimentos agropecuários;ate_10_ha;184.0;2017;harmonizada
4321436;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
4321436;Número de estabelecimentos agropecuários;mais_100_ate_500_ha;6.0;2017;harmonizada
4321436;Número de estabelecimentos agropecuários;mais_10_ate_50_ha;99.0;2017;harmonizada
4321436;Número de estabelecimentos agropecuários;mais_500_ate_1000_ha;0.0;2017;harmonizada
4321436;Número de estabelecimentos agropecuários;mais_50_ate_100_ha;12.0;2017;harmonizada
4321436;Área dos estabelecimentos agropecuários;ate_10_ha;;2017;harmonizada
4321436;Área dos estabelecimentos agropecuários;mais_1000_ha;;2017;harmonizada
4321436;Área dos estabelecimentos agropecuários;mais_100_ate_500_ha;;2017;harmonizada
4321436;Área dos estabelecimentos agropecuários;mais_10_ate_50_ha;1835.0;2017;harmonizada
4321436;Área dos estabelecimentos agropecuários;mais_500_ate_1000_ha;;2017;harmonizada
4321436;Área dos estabelecimentos agropecuários;mais_50_ate_100_ha;804.0;2017;harmonizada
4321451;Número de estabelecimentos agropecuários;ate_10_ha;521.0;2017;harmonizada
4321451;Número de estabelecimentos agropecuários;mais_1000_ha;0.0;2017;harmonizada
