cod_municipio;uf;modulo_fiscal_ha;numero_estabelecimentos_censo;area_estabelecimentos_censo_ha;valor_producao_florestal;produto_florestal_predominante;silvicultura_presente;ano_referencia_pevs
4307054;RS;16.0;461.0;17928.0;17.0;1.2 - Lenha;True;2025
4307104;RS;40.0;1141.0;120997.0;77233.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4307203;RS;20.0;671.0;22407.0;10246.0;1.2 - Lenha;True;2025
4307302;RS;20.0;1219.0;33901.0;81.0;1.2 - Lenha;True;2025
4307401;RS;25.0;396.0;63660.0;97.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4307450;RS;20.0;558.0;10517.0;3266.0;1.2 - Lenha;True;2025
4307500;RS;18.0;1162.0;66086.0;373.0;1.2 - Lenha;True;2025
4307559;RS;20.0;231.0;8078.0;438.0;1.2 - Lenha;True;2025
4307609;RS;7.0;107.0;1390.0;4930.0;1.2 - Lenha;True;2025
4307708;RS;7.0;1.0;;;;False;2025
4307807;RS;18.0;968.0;11978.0;6724.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4307815;RS;20.0;681.0;19402.0;1844.0;1.2 - Lenha;True;2025
4307831;RS;20.0;431.0;36597.0;323.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4307864;RS;12.0;315.0;9919.0;1510.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4307906;RS;12.0;1272.0;18957.0;1046.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4308003;RS;20.0;507.0;12552.0;1082.0;1.2 - Lenha;True;2025
4308052;RS;20.0;287.0;11698.0;649.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4308078;RS;18.0;280.0;6490.0;6339.0;1.2 - Lenha;True;2025
4308102;RS;18.0;593.0;4158.0;845.0;1.2 - Lenha;True;2025
4308201;RS;12.0;1150.0;15962.0;3336.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4308250;RS;20.0;548.0;12385.0;2911.0;1.2 - Lenha;True;2025
4308300;RS;20.0;1761.0;40362.0;862.0;1.2 - Lenha;True;2025
4308409;RS;22.0;905.0;48448.0;2817.0;1.2 - Lenha;True;2025
4308433;RS;18.0;579.0;7067.0;937.0;1.2 - Lenha;True;2025
4308458;RS;20.0;393.0;44929.0;345.0;1.2 - Lenha;True;2025
4308508;RS;20.0;995.0;18592.0;1955.0;1.2 - Lenha;True;2025
4308607;RS;12.0;819.0;9569.0;849.0;1.2 - Lenha;True;2025
4308656;RS;20.0;571.0;72482.0;217.0;1.2 - Lenha;True;2025
4308706;RS;20.0;838.0;16527.0;433.0;1.2 - Lenha;True;2025
4308805;RS;14.0;806.0;35861.0;25460.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4308854;RS;20.0;251.0;12938.0;64.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4308904;RS;20.0;649.0;24647.0;2135.0;1.2 - Lenha;True;2025
4309001;RS;20.0;1586.0;74952.0;2351.0;1.2 - Lenha;True;2025
4309050;RS;10.0;638.0;25068.0;1921.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4309100;RS;18.0;516.0;8568.0;10348.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4309126;RS;20.0;344.0;9936.0;174.0;1.2 - Lenha;True;2025
4309159;RS;20.0;666.0;14610.0;6915.0;1.2 - Lenha;True;2025
4309209;RS;10.0;485.0;11498.0;16017.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4309258;RS;20.0;275.0;12097.0;1617.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4309308;RS;14.0;280.0;23313.0;7041.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4309407;RS;20.0;726.0;21196.0;1444.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4309506;RS;20.0;930.0;23650.0;970.0;1.2 - Lenha;True;2025
4309555;RS;18.0;446.0;3394.0;4171.0;1.2 - Lenha;True;2025
4309571;RS;20.0;519.0;8544.0;4598.0;1.2 - Lenha;True;2025
4309605;RS;20.0;905.0;17429.0;565.0;1.2 - Lenha;True;2025
4309654;RS;28.0;1183.0;68687.0;1681.0;1.2 - Lenha;True;2025
4309704;RS;20.0;573.0;11971.0;1616.0;1.2 - Lenha;True;2025
4309753;RS;20.0;1051.0;13497.0;2958.0;1.2 - Lenha;True;2025
4309803;RS;20.0;602.0;32360.0;460.0;1.2 - Lenha;True;2025
4309902;RS;25.0;634.0;25138.0;208.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4309951;RS;18.0;483.0;26096.0;14.0;1.2 - Lenha;True;2025
4310009;RS;20.0;1213.0;52087.0;726.0;1.2 - Lenha;True;2025
4310108;RS;18.0;407.0;5761.0;1779.0;1.2 - Lenha;True;2025
4310207;RS;20.0;1626.0;53956.0;1470.0;1.2 - Lenha;True;2025
4310306;RS;20.0;549.0;9393.0;2052.0;1.2 - Lenha;True;2025
4310330;RS;18.0;17.0;1678.0;;;False;2025
4310363;RS;18.0;437.0;5353.0;1912.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4310405;RS;20.0;969.0;29163.0;1118.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4310413;RS;20.0;241.0;10036.0;95.0;1.2 - Lenha;True;2025
4310439;RS;25.0;850.0;47964.0;10067.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4310462;RS;20.0;414.0;14214.0;105.0;1.2 - Lenha;True;2025
4310504;RS;20.0;765.0;14002.0;1070.0;1.2 - Lenha;True;2025
4310538;RS;22.0;145.0;9080.0;905.0;1.2 - Lenha;True;2025
4310553;RS;28.0;748.0;101974.0;211.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4310579;RS;20.0;558.0;16081.0;1389.0;1.2 - Lenha;True;2025
4310603;RS;20.0;478.0;289979.0;1418.0;1.2 - Lenha;True;2025
4310652;RS;18.0;339.0;4622.0;956.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4310702;RS;20.0;698.0;13085.0;572.0;1.2 - Lenha;True;2025
4310751;RS;35.0;465.0;9151.0;828.0;1.2 - Lenha;True;2025
4310801;RS;18.0;205.0;2806.0;10209.0;1.2 - Lenha;True;2025
4310850;RS;16.0;628.0;11106.0;76.0;1.2 - Lenha;True;2025
4310876;RS;18.0;571.0;27673.0;1747.0;1.2 - Lenha;True;2025
4310900;RS;20.0;328.0;14620.0;161.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4311007;RS;40.0;614.0;185708.0;13083.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4311106;RS;22.0;1552.0;63091.0;380.0;1.2 - Lenha;True;2025
4311122;RS;25.0;546.0;77468.0;21465.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4311130;RS;35.0;945.0;73435.0;265.0;1.2 - Lenha;True;2025
4311155;RS;35.0;1444.0;105959.0;1138.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4311205;RS;35.0;976.0;171663.0;1654.0;1.2 - Lenha;True;2025
4311239;RS;20.0;472.0;8434.0;3000.0;1.2 - Lenha;True;2025
4311254;RS;18.0;1074.0;25693.0;2268.0;1.2 - Lenha;True;2025
4311270;RS;20.0;297.0;11341.0;132.0;1.2 - Lenha;True;2025
4311304;RS;25.0;1034.0;84933.0;10191.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4311403;RS;18.0;388.0;3285.0;87.0;1.2 - Lenha;True;2025
4311429;RS;16.0;543.0;5958.0;48.0;1.2 - Lenha;True;2025
4311502;RS;35.0;869.0;247415.0;128.0;1.2 - Lenha;True;2025
4311601;RS;20.0;1178.0;21319.0;131.0;1.2 - Lenha;True;2025
4311627;RS;18.0;143.0;1967.0;11206.0;1.2 - Lenha;True;2025
4311643;RS;18.0;329.0;4432.0;26923.0;1.2 - Lenha;True;2025
4311700;RS;20.0;823.0;24759.0;383.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4311718;RS;20.0;235.0;157297.0;809.0;1.2 - Lenha;True;2025
4311734;RS;18.0;445.0;4743.0;506.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4311759;RS;35.0;647.0;123174.0;37631.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4311775;RS;18.0;532.0;9699.0;1442.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4311791;RS;18.0;521.0;6284.0;11430.0;1.1 - Carvão vegetal;True;2025
4311809;RS;20.0;1170.0;49165.0;90.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4311908;RS;20.0;572.0;14288.0;228.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4311981;RS;14.0;800.0;27502.0;25038.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4312005;RS;20.0;257.0;6225.0;591.0;1.2 - Lenha;True;2025
4312054;RS;18.0;696.0;8755.0;1857.0;1.2 - Lenha;True;2025
4312104;RS;22.0;768.0;27423.0;375.0;1.2 - Lenha;True;2025
4312138;RS;16.0;452.0;20760.0;30.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4312153;RS;20.0;357.0;3325.0;200.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4312179;RS;20.0;368.0;8629.0;172.0;1.2 - Lenha;True;2025
4312203;RS;20.0;603.0;15464.0;2571.0;1.1 - Carvão vegetal;True;2025
4312252;RS;20.0;72.0;43784.0;12504.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4312302;RS;20.0;656.0;9992.0;536.0;1.2 - Lenha;True;2025
4312351;RS;20.0;320.0;7817.0;14.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4312377;RS;25.0;639.0;32937.0;1084.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4312385;RS;12.0;463.0;5249.0;273.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4312401;RS;18.0;1211.0;27937.0;31084.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4312427;RS;18.0;485.0;13216.0;13.0;1.2 - Lenha;True;2025
4312443;RS;18.0;592.0;7536.0;478.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4312450;RS;16.0;485.0;13015.0;62.0;1.2 - Lenha;True;2025
4312476;RS;18.0;360.0;3871.0;20342.0;1.2 - Lenha;True;2025
4312500;RS;25.0;737.0;129519.0;31138.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4312609;RS;18.0;356.0;6442.0;2006.0;1.2 - Lenha;True;2025
4312617;RS;25.0;466.0;92248.0;;;False;2025
4312625;RS;20.0;350.0;8912.0;14.0;1.2 - Lenha;True;2025
4312658;RS;20.0;500.0;31462.0;598.0;1.2 - Lenha;True;2025
4312674;RS;20.0;240.0;11934.0;;;False;2025
4312708;RS;20.0;437.0;20658.0;259.0;1.2 - Lenha;True;2025
4312757;RS;20.0;468.0;12597.0;1686.0;1.2 - Lenha;True;2025
4312807;RS;20.0;246.0;5459.0;1052.0;1.2 - Lenha;True;2025
4312906;RS;20.0;589.0;16483.0;761.0;1.2 - Lenha;True;2025
4312955;RS;20.0;374.0;8442.0;363.0;1.2 - Lenha;True;2025
4313003;RS;18.0;482.0;8066.0;4567.0;1.2 - Lenha;True;2025
4313011;RS;20.0;530.0;8270.0;316.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4313037;RS;22.0;411.0;14622.0;126.0;1.2 - Lenha;True;2025
4313060;RS;14.0;154.0;1734.0;2191.0;1.2 - Lenha;True;2025
4313086;RS;12.0;384.0;6956.0;;;False;2025
4313102;RS;20.0;570.0;25132.0;581.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4313201;RS;18.0;1003.0;11573.0;5072.0;1.2 - Lenha;True;2025
4313300;RS;20.0;388.0;13213.0;1569.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4313334;RS;20.0;501.0;23587.0;99.0;1.2 - Lenha;True;2025
4313359;RS;12.0;421.0;8423.0;534.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4313375;RS;7.0;417.0;11741.0;1170.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4313391;RS;20.0;709.0;16808.0;1111.0;1.2 - Lenha;True;2025
4313409;RS;7.0;269.0;5436.0;19388.0;1.2 - Lenha;True;2025
4313425;RS;20.0;712.0;17867.0;506.0;1.2 - Lenha;True;2025
4313441;RS;20.0;365.0;5984.0;56.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4313466;RS;20.0;364.0;6970.0;504.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4313490;RS;16.0;664.0;9901.0;93.0;1.2 - Lenha;True;2025
4313508;RS;18.0;529.0;35906.0;8489.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4313607;RS;20.0;541.0;14626.0;126.0;1.2 - Lenha;True;2025
4313656;RS;18.0;259.0;59335.0;23775.0;2.3 - Resina;True;2025
4313706;RS;16.0;1155.0;116708.0;819.0;1.2 - Lenha;True;2025
4313805;RS;20.0;954.0;11560.0;2014.0;1.2 - Lenha;True;2025
4313904;RS;20.0;851.0;37979.0;1068.0;1.2 - Lenha;True;2025
4313953;RS;20.0;263.0;78530.0;34149.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4314001;RS;20.0;484.0;9109.0;865.0;1.2 - Lenha;True;2025
4314027;RS;20.0;1057.0;20948.0;2408.0;1.2 - Lenha;True;2025
4314035;RS;18.0;378.0;3211.0;444.0;1.2 - Lenha;True;2025
4314050;RS;18.0;201.0;4613.0;810.0;1.2 - Lenha;True;2025
4314068;RS;20.0;1015.0;21722.0;3070.0;1.2 - Lenha;True;2025
4314076;RS;20.0;1079.0;20416.0;2093.0;1.2 - Lenha;True;2025
4314100;RS;16.0;909.0;59340.0;190.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4314134;RS;20.0;289.0;11272.0;370.0;1.2 - Lenha;True;2025
4314159;RS;18.0;1219.0;13217.0;68662.0;1.2 - Lenha;True;2025
4314175;RS;35.0;519.0;134757.0;9754.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4314209;RS;16.0;165.0;55437.0;3686.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4314308;RS;20.0;283.0;40198.0;248.0;1.2 - Lenha;True;2025
4314407;RS;16.0;2697.0;102168.0;;;False;2025
4314423;RS;18.0;176.0;2696.0;8990.0;1.2 - Lenha;True;2025
4314456;RS;16.0;440.0;6145.0;101.0;1.2 - Lenha;True;2025
4314464;RS;25.0;563.0;29426.0;1720.0;1.2 - Lenha;True;2025
4314472;RS;35.0;679.0;37815.0;467.0;1.2 - Lenha;True;2025
4314498;RS;20.0;680.0;8393.0;1744.0;1.2 - Lenha;True;2025
4314506;RS;35.0;1375.0;202611.0;25022.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4314548;RS;12.0;413.0;7584.0;286.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4314555;RS;20.0;614.0;24933.0;172.0;1.2 - Lenha;True;2025
4314605;RS;35.0;2697.0;262262.0;71691.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4314704;RS;20.0;1080.0;12539.0;2803.0;1.2 - Lenha;True;2025
4314753;RS;18.0;468.0;5497.0;23725.0;1.1 - Carvão vegetal;True;2025
4314779;RS;16.0;440.0;45604.0;30.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4314787;RS;20.0;299.0;7582.0;227.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4314803;RS;7.0;372.0;8859.0;4927.0;1.2 - Lenha;True;2025
4314902;RS;5.0;384.0;7340.0;;;False;2025
4315008;RS;20.0;1098.0;21516.0;532.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4315057;RS;20.0;432.0;8305.0;676.0;1.2 - Lenha;True;2025
4315073;RS;20.0;494.0;9516.0;1242.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4315107;RS;20.0;1120.0;23676.0;942.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4315131;RS;18.0;306.0;7063.0;1408.0;1.2 - Lenha;True;2025
4315149;RS;18.0;281.0;2651.0;10853.0;1.2 - Lenha;True;2025
4315156;RS;18.0;1033.0;19718.0;7973.0;1.2 - Lenha;True;2025
4315172;RS;20.0;330.0;11078.0;2944.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4315206;RS;20.0;634.0;14455.0;6110.0;1.2 - Lenha;True;2025
4315305;RS;28.0;933.0;296422.0;172.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4315313;RS;20.0;210.0;21025.0;298.0;1.2 - Lenha;True;2025
4315321;RS;35.0;562.0;47203.0;320.0;1.2 - Lenha;True;2025
4315354;RS;20.0;433.0;15286.0;570.0;1.2 - Lenha;True;2025
4315404;RS;20.0;1086.0;27642.0;227.0;1.2 - Lenha;True;2025
4315453;RS;18.0;352.0;8273.0;6259.0;1.2 - Lenha;True;2025
4315503;RS;22.0;1153.0;81187.0;2426.0;1.2 - Lenha;True;2025
4315552;RS;20.0;564.0;17558.0;1267.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4315602;RS;25.0;915.0;192192.0;;;False;2025
4315701;RS;20.0;2437.0;176824.0;130284.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4315750;RS;18.0;428.0;11174.0;7203.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4315800;RS;18.0;816.0;12788.0;4150.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4315909;RS;20.0;515.0;7043.0;2435.0;1.2 - Lenha;True;2025
4315958;RS;20.0;712.0;22527.0;288.0;1.2 - Lenha;True;2025
4316006;RS;18.0;940.0;14392.0;7646.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4316105;RS;20.0;782.0;37328.0;87.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4316204;RS;20.0;763.0;21002.0;222.0;1.2 - Lenha;True;2025
4316303;RS;20.0;999.0;27951.0;845.0;1.2 - Lenha;True;2025
4316402;RS;28.0;1661.0;393491.0;32521.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4316428;RS;16.0;350.0;7505.0;125.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4316436;RS;20.0;249.0;19323.0;270.0;1.2 - Lenha;True;2025
4316451;RS;18.0;437.0;37994.0;418.0;1.2 - Lenha;True;2025
4316477;RS;20.0;355.0;7315.0;214.0;1.2 - Lenha;True;2025
4316501;RS;18.0;419.0;6966.0;8229.0;1.1 - Carvão vegetal;True;2025
4316600;RS;20.0;1338.0;40255.0;80.0;1.2 - Lenha;True;2025
4316709;RS;20.0;651.0;96585.0;741.0;1.2 - Lenha;True;2025
4316733;RS;20.0;429.0;17086.0;692.0;1.2 - Lenha;True;2025
4316758;RS;18.0;619.0;6972.0;425.0;1.2 - Lenha;True;2025
4316808;RS;20.0;2455.0;40628.0;11566.0;1.2 - Lenha;True;2025
4316907;RS;22.0;1703.0;141076.0;3434.0;1.2 - Lenha;True;2025
4316956;RS;18.0;578.0;7536.0;27303.0;1.2 - Lenha;True;2025
4316972;RS;28.0;506.0;90773.0;98378.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4317004;RS;35.0;1737.0;107907.0;5435.0;1.2 - Lenha;True;2025
4317103;RS;28.0;2962.0;673164.0;27623.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4317202;RS;20.0;1383.0;30389.0;3605.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4317251;RS;12.0;270.0;3660.0;176.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4317301;RS;40.0;632.0;318649.0;37110.0;2.3 - Resina;True;2025
4317400;RS;35.0;1496.0;198491.0;1818.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4317509;RS;20.0;1216.0;47359.0;1299.0;1.2 - Lenha;True;2025
4317558;RS;20.0;393.0;9060.0;273.0;1.2 - Lenha;True;2025
4317608;RS;18.0;2701.0;73481.0;8790.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4317707;RS;20.0;1210.0;146755.0;790.0;1.2 - Lenha;True;2025
4317756;RS;16.0;310.0;18501.0;300.0;1.2 - Lenha;True;2025
4317806;RS;16.0;586.0;41020.0;758.0;1.2 - Lenha;True;2025
4317905;RS;20.0;1693.0;31351.0;1471.0;1.2 - Lenha;True;2025
4317954;RS;20.0;498.0;9767.0;2080.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4318002;RS;20.0;1017.0;308198.0;1682.0;1.2 - Lenha;True;2025
4318051;RS;20.0;297.0;5938.0;15.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4318101;RS;35.0;2325.0;243901.0;51955.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4318200;RS;25.0;1355.0;232902.0;64960.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4318309;RS;28.0;2208.0;495505.0;51702.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4318408;RS;14.0;1499.0;62580.0;82322.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4318424;RS;20.0;634.0;13341.0;1930.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4318432;RS;20.0;184.0;5477.0;682.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4318440;RS;20.0;391.0;9527.0;681.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4318457;RS;16.0;563.0;8680.0;96.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4318465;RS;20.0;383.0;6466.0;3778.0;1.2 - Lenha;True;2025
4318481;RS;18.0;269.0;3082.0;10645.0;1.2 - Lenha;True;2025
4318499;RS;20.0;424.0;6673.0;507.0;1.2 - Lenha;True;2025
4318507;RS;25.0;1649.0;64636.0;34338.0;2.3 - Resina;True;2025
4318606;RS;20.0;664.0;29581.0;381.0;1.2 - Lenha;True;2025
4318614;RS;18.0;351.0;3286.0;2364.0;1.2 - Lenha;True;2025
4318622;RS;25.0;508.0;115147.0;16845.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4318705;RS;7.0;65.0;1741.0;95.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4318804;RS;16.0;3850.0;164227.0;18314.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4318903;RS;20.0;1265.0;114192.0;999.0;1.2 - Lenha;True;2025
4319000;RS;12.0;617.0;12056.0;2638.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4319109;RS;20.0;462.0;14108.0;5367.0;1.2 - Lenha;True;2025
4319125;RS;22.0;629.0;55052.0;314.0;1.2 - Lenha;True;2025
4319158;RS;20.0;1079.0;111364.0;781.0;1.2 - Lenha;True;2025
4319208;RS;20.0;686.0;44584.0;317.0;1.2 - Lenha;True;2025
4319307;RS;20.0;1096.0;18914.0;575.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4319356;RS;18.0;218.0;2085.0;2930.0;1.2 - Lenha;True;2025
4319364;RS;16.0;332.0;6878.0;33.0;1.2 - Lenha;True;2025
4319372;RS;20.0;425.0;8393.0;238.0;1.2 - Lenha;True;2025
4319406;RS;22.0;1350.0;67850.0;1484.0;1.2 - Lenha;True;2025
4319505;RS;18.0;622.0;5169.0;1879.0;1.2 - Lenha;True;2025
4319604;RS;35.0;1587.0;189743.0;1299.0;1.2 - Lenha;True;2025
4319703;RS;20.0;420.0;9979.0;1110.0;1.2 - Lenha;True;2025
4319711;RS;20.0;412.0;6945.0;1915.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4319737;RS;16.0;281.0;9221.0;372.0;1.2 - Lenha;True;2025
4319752;RS;18.0;153.0;1546.0;2414.0;1.2 - Lenha;True;2025
4319802;RS;22.0;955.0;112020.0;93.0;1.2 - Lenha;True;2025
4319901;RS;7.0;242.0;5265.0;5977.0;1.2 - Lenha;True;2025
4320008;RS;7.0;37.0;798.0;;;False;2025
4320107;RS;20.0;739.0;29762.0;555.0;1.2 - Lenha;True;2025
4320206;RS;20.0;1160.0;23365.0;1928.0;1.2 - Lenha;True;2025
4320230;RS;20.0;335.0;9735.0;616.0;1.2 - Lenha;True;2025
4320263;RS;20.0;982.0;17088.0;3620.0;1.2 - Lenha;True;2025
4320305;RS;20.0;490.0;15834.0;231.0;1.2 - Lenha;True;2025
4320321;RS;20.0;539.0;12632.0;638.0;1.2 - Lenha;True;2025
4320354;RS;16.0;888.0;24432.0;35174.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4320404;RS;20.0;473.0;13410.0;474.0;1.2 - Lenha;True;2025
4320453;RS;18.0;517.0;8020.0;7540.0;1.2 - Lenha;True;2025
4320503;RS;20.0;736.0;35510.0;22.0;1.2 - Lenha;True;2025
4320552;RS;16.0;947.0;16919.0;16947.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4320578;RS;20.0;351.0;10052.0;261.0;1.2 - Lenha;True;2025
4320602;RS;20.0;648.0;13372.0;1360.0;1.2 - Lenha;True;2025
4320651;RS;22.0;356.0;9587.0;362.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4320677;RS;20.0;1675.0;36060.0;8117.0;1.2 - Lenha;True;2025
4320701;RS;20.0;655.0;10497.0;2530.0;1.2 - Lenha;True;2025
4320800;RS;18.0;1353.0;94798.0;41.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4320859;RS;18.0;677.0;7866.0;140285.0;1.2 - Lenha;True;2025
4320909;RS;20.0;652.0;20042.0;994.0;1.2 - Lenha;True;2025
4321006;RS;20.0;364.0;15395.0;343.0;1.2 - Lenha;True;2025
4321105;RS;16.0;276.0;71470.0;71317.0;1.3.1 - Madeira em tora para papel e celulose;True;2025
4321204;RS;18.0;1360.0;22871.0;9324.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4321303;RS;18.0;849.0;25475.0;82763.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4321329;RS;20.0;416.0;6164.0;1179.0;1.1 - Carvão vegetal;True;2025
4321352;RS;25.0;717.0;43158.0;14502.0;2.3 - Resina;True;2025
4321402;RS;20.0;876.0;20632.0;7087.0;1.2 - Lenha;True;2025
4321436;RS;18.0;301.0;4005.0;;;False;2025
4321451;RS;18.0;960.0;11829.0;3123.0;1.2 - Lenha;True;2025
4321469;RS;20.0;323.0;7322.0;9.0;1.2 - Lenha;True;2025
4321477;RS;20.0;927.0;16172.0;2858.0;1.2 - Lenha;True;2025
4321493;RS;22.0;597.0;16532.0;396.0;1.2 - Lenha;True;2025
4321501;RS;18.0;352.0;6015.0;233.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4321600;RS;18.0;69.0;5321.0;9531.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4321626;RS;18.0;415.0;5608.0;2214.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4321634;RS;20.0;570.0;12274.0;563.0;1.2 - Lenha;True;2025
4321667;RS;18.0;681.0;8416.0;428.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4321709;RS;18.0;420.0;9460.0;3020.0;1.2 - Lenha;True;2025
4321808;RS;20.0;1395.0;33801.0;1497.0;1.2 - Lenha;True;2025
4321832;RS;18.0;409.0;5199.0;1700.0;1.3.2 - Madeira em tora para outras finalidades;True;2025
4321857;RS;20.0;478.0;13080.0;1577.0;1.2 - Lenha;True;2025
4321907;RS;20.0;1285.0;19513.0;6729.0;1.2 - Lenha;True;2025
4321956;RS;20.0;529.0;20845.0;531.0;1.2 - Lenha;True;2025
4322004;RS;18.0;1236.0;45530.0;180005.0;1.2 - Lenha;True;2025
4322103;RS;20.0;536.0;15534.0;1266.0;1.2 - Lenha;True;2025
4322152;RS;18.0;772.0;14633.0;1246.0;1.2 - Lenha;True;2025
4322186;RS;20.0;412.0;11929.0;67.0;1.2 - Lenha;True;2025
4322202;RS;35.0;1180.0;205435.0;611.0;1.2 - Lenha;True;2025
4322251;RS;18.0;492.0;3987.0;994.0;1.2 - Lenha;True;2025
