cod_municipio;numero_estabelecimentos;area_estabelecimentos_ha;ano_referencia
3126505;1384.0;23716.0;2017
3126604;349.0;84774.0;2017
3126703;2354.0;205863.0;2017
3126752;643.0;61301.0;2017
3126802;443.0;55714.0;2017
3126901;283.0;43079.0;2017
3126950;401.0;10050.0;2017
3127008;314.0;11673.0;2017
3127057;345.0;21332.0;2017
3127073;722.0;32477.0;2017
3127107;1918.0;177712.0;2017
3127206;129.0;14401.0;2017
3127305;486.0;65834.0;2017
3127339;944.0;91999.0;2017
3127354;416.0;11870.0;2017
3127370;183.0;7883.0;2017
3127388;192.0;8604.0;2017
3127404;529.0;10458.0;2017
3127503;415.0;15007.0;2017
3127602;466.0;25263.0;2017
3127701;1710.0;177618.0;2017
3127800;1948.0;139662.0;2017
3127909;82.0;9538.0;2017
3128006;976.0;79675.0;2017
3128105;1594.0;48594.0;2017
3128204;1209.0;24599.0;2017
3128253;593.0;29642.0;2017
3128303;563.0;23691.0;2017
3128402;485.0;25947.0;2017
3128501;119.0;8237.0;2017
3128600;784.0;183412.0;2017
3128709;422.0;19501.0;2017
3128808;392.0;9536.0;2017
3128907;540.0;26024.0;2017
3129004;1248.0;20187.0;2017
3129103;1048.0;151238.0;2017
3129202;561.0;11529.0;2017
3129301;891.0;24880.0;2017
3129400;239.0;21292.0;2017
3129509;819.0;168521.0;2017
3129608;348.0;46886.0;2017
3129657;485.0;23149.0;2017
3129707;948.0;40111.0;2017
3129806;75.0;1683.0;2017
3129905;383.0;4549.0;2017
3130002;172.0;11264.0;2017
3130051;1161.0;44976.0;2017
3130101;174.0;3078.0;2017
3130200;448.0;19101.0;2017
3130309;460.0;46511.0;2017
3130408;122.0;4420.0;2017
3130507;1042.0;26950.0;2017
3130556;1064.0;14475.0;2017
3130606;870.0;10501.0;2017
3130655;1265.0;60711.0;2017
3130705;433.0;50117.0;2017
3130804;236.0;21908.0;2017
3130903;2509.0;50895.0;2017
3131000;183.0;21760.0;2017
3131109;254.0;44571.0;2017
3131158;140.0;7892.0;2017
3131208;939.0;39969.0;2017
3131307;114.0;5184.0;2017
3131406;152.0;31381.0;2017
3131505;461.0;18810.0;2017
3131604;507.0;25336.0;2017
3131703;1665.0;63331.0;2017
3131802;609.0;16622.0;2017
3131901;242.0;8972.0;2017
3132008;663.0;74524.0;2017
3132107;558.0;55390.0;2017
3132206;911.0;24078.0;2017
3132305;1180.0;30192.0;2017
3132404;784.0;18516.0;2017
3132503;2426.0;184410.0;2017
3132602;445.0;8785.0;2017
3132701;1491.0;134060.0;2017
3132800;443.0;18069.0;2017
3132909;793.0;17351.0;2017
3133006;559.0;16738.0;2017
3133105;265.0;8225.0;2017
3133204;594.0;34371.0;2017
3133303;897.0;40860.0;2017
3133402;1374.0;129343.0;2017
3133501;1202.0;69152.0;2017
3133600;498.0;9872.0;2017
3133709;236.0;9064.0;2017
3133758;147.0;12223.0;2017
3133808;618.0;28543.0;2017
3133907;339.0;9499.0;2017
3134004;1230.0;84427.0;2017
3134103;757.0;34232.0;2017
3134202;1465.0;215644.0;2017
3134301;348.0;14311.0;2017
3134400;558.0;122802.0;2017
3134509;288.0;21744.0;2017
3134608;736.0;25999.0;2017
3134707;757.0;93469.0;2017
3134806;1075.0;27249.0;2017
3134905;953.0;27608.0;2017
3135001;114.0;6330.0;2017
3135050;2620.0;180974.0;2017
3135076;472.0;42739.0;2017
3135100;1585.0;171387.0;2017
3135209;3418.0;325401.0;2017
3135308;181.0;11543.0;2017
3135357;1033.0;25614.0;2017
3135407;429.0;7422.0;2017
3135456;697.0;12000.0;2017
3135506;1253.0;33327.0;2017
3135605;415.0;45831.0;2017
3135704;419.0;23960.0;2017
3135803;1734.0;227272.0;2017
3135902;380.0;12236.0;2017
3136009;915.0;114253.0;2017
3136108;610.0;16801.0;2017
3136207;90.0;6735.0;2017
3136306;2634.0;808937.0;2017
3136405;279.0;35240.0;2017
3136504;611.0;39601.0;2017
3136520;601.0;20630.0;2017
3136553;319.0;11880.0;2017
3136579;670.0;51592.0;2017
3136603;490.0;8466.0;2017
3136652;42.0;2704.0;2017
3136702;1049.0;73609.0;2017
3136801;319.0;34086.0;2017
3136900;1177.0;15281.0;2017
3136959;445.0;60817.0;2017
3137007;2181.0;56130.0;2017
3137106;917.0;98102.0;2017
3137205;360.0;28167.0;2017
3137304;481.0;40087.0;2017
3137403;714.0;30003.0;2017
3137502;1464.0;63958.0;2017
3137536;697.0;83580.0;2017
3137601;116.0;8050.0;2017
3137700;1867.0;33047.0;2017
3137809;1300.0;13663.0;2017
3137908;351.0;7277.0;2017
3138005;704.0;16189.0;2017
3138104;647.0;212236.0;2017
3138203;808.0;36070.0;2017
3138302;265.0;23445.0;2017
3138351;327.0;10492.0;2017
3138401;1320.0;74469.0;2017
3138500;472.0;24416.0;2017
3138609;683.0;52615.0;2017
3138625;714.0;115151.0;2017
3138658;567.0;13959.0;2017
3138674;1113.0;11867.0;2017
3138682;443.0;27112.0;2017
3138708;276.0;31008.0;2017
3138807;833.0;103224.0;2017
3138906;347.0;34236.0;2017
3139003;1623.0;53435.0;2017
3139102;226.0;31266.0;2017
3139201;1270.0;48163.0;2017
3139250;1133.0;18461.0;2017
3139300;1006.0;95683.0;2017
3139409;2822.0;38681.0;2017
3139508;702.0;13582.0;2017
3139607;1165.0;46659.0;2017
3139706;278.0;19149.0;2017
3139805;428.0;31244.0;2017
3139904;627.0;10974.0;2017
3140001;564.0;31926.0;2017
3140100;142.0;14604.0;2017
3140159;140.0;927.0;2017
3140209;188.0;6380.0;2017
3140308;199.0;10892.0;2017
3140407;279.0;6206.0;2017
3140506;529.0;79959.0;2017
3140530;639.0;7965.0;2017
3140555;377.0;19390.0;2017
3140605;385.0;24541.0;2017
3140704;452.0;13936.0;2017
3140803;70.0;8929.0;2017
3140852;696.0;78969.0;2017
3140902;1043.0;20789.0;2017
3141009;1113.0;30911.0;2017
3141108;84.0;15948.0;2017
3141207;404.0;19827.0;2017
3141306;599.0;73265.0;2017
3141405;1658.0;102922.0;2017
3141504;562.0;26743.0;2017
3141603;710.0;20896.0;2017
3141702;637.0;19824.0;2017
3141801;3210.0;93601.0;2017
3141900;95.0;14368.0;2017
3142007;933.0;51994.0;2017
3142106;1016.0;26115.0;2017
3142205;747.0;29948.0;2017
3142254;545.0;31879.0;2017
3142304;130.0;3669.0;2017
3142403;310.0;17054.0;2017
3142502;144.0;22582.0;2017
3142601;367.0;15809.0;2017
3142700;1211.0;81989.0;2017
3142809;1773.0;200978.0;2017
3142908;2386.0;56606.0;2017
3143005;1444.0;31363.0;2017
3143104;1218.0;95300.0;2017
3143153;451.0;19034.0;2017
3143203;987.0;39446.0;2017
3143302;3562.0;221767.0;2017
3143401;929.0;23829.0;2017
3143450;1144.0;48259.0;2017
3143500;496.0;132021.0;2017
3143609;160.0;34586.0;2017
3143708;231.0;18766.0;2017
3143807;550.0;12038.0;2017
3143906;1894.0;58608.0;2017
3144003;3049.0;96348.0;2017
3144102;1185.0;23432.0;2017
3144201;195.0;17590.0;2017
3144300;595.0;160473.0;2017
3144359;99.0;10630.0;2017
3144375;202.0;35569.0;2017
3144409;721.0;11876.0;2017
3144508;523.0;23593.0;2017
3144607;1532.0;43003.0;2017
3144656;1004.0;54275.0;2017
3144672;655.0;10894.0;2017
3144706;201.0;29491.0;2017
3144805;56.0;4331.0;2017
3144904;293.0;31504.0;2017
3145000;364.0;77133.0;2017
3145059;500.0;9314.0;2017
3145109;2718.0;32116.0;2017
3145208;294.0;14463.0;2017
3145307;2979.0;85876.0;2017
3145356;550.0;46658.0;2017
3145372;377.0;15194.0;2017
3145406;231.0;12000.0;2017
3145455;890.0;150495.0;2017
3145505;93.0;3972.0;2017
3145604;1202.0;63042.0;2017
3145703;178.0;6477.0;2017
3145802;283.0;14922.0;2017
3145851;199.0;5653.0;2017
3145877;952.0;8914.0;2017
3145901;269.0;6645.0;2017
3146008;1924.0;40447.0;2017
3146107;728.0;17192.0;2017
3146206;546.0;13365.0;2017
3146255;385.0;11105.0;2017
3146305;777.0;23390.0;2017
3146404;476.0;54031.0;2017
3146503;320.0;24729.0;2017
3146552;1198.0;56818.0;2017
3146602;138.0;4149.0;2017
3146701;635.0;27358.0;2017
3146750;647.0;29283.0;2017
3146909;308.0;38274.0;2017
3147006;2218.0;532057.0;2017
3147105;795.0;39128.0;2017
3147204;1345.0;33679.0;2017
3147303;1102.0;26499.0;2017
3147402;396.0;43345.0;2017
3147501;155.0;6340.0;2017
3147600;350.0;15549.0;2017
3147709;574.0;27587.0;2017
3147808;216.0;10007.0;2017
3147907;1528.0;103103.0;2017
3147956;389.0;25128.0;2017
3148004;3779.0;245030.0;2017
3148103;2810.0;193445.0;2017
3148202;699.0;10403.0;2017
3148301;884.0;16798.0;2017
3148400;268.0;16047.0;2017
3148509;538.0;59911.0;2017
3148608;1261.0;71476.0;2017
3148707;671.0;117527.0;2017
3148756;1353.0;10333.0;2017
3148806;448.0;11672.0;2017
3148905;578.0;23494.0;2017
3149002;259.0;4975.0;2017
3149101;870.0;13292.0;2017
3149150;1024.0;122044.0;2017
3149200;176.0;30358.0;2017
3149309;184.0;14294.0;2017
3149408;165.0;7475.0;2017
3149507;107.0;10032.0;2017
3149606;244.0;13865.0;2017
3149705;407.0;15197.0;2017
3149804;1319.0;166985.0;2017
3149903;703.0;21666.0;2017
3149952;160.0;17215.0;2017
3150000;167.0;27351.0;2017
3150109;280.0;12596.0;2017
3150158;533.0;9604.0;2017
3150208;111.0;7237.0;2017
3150307;204.0;15385.0;2017
3150406;700.0;11881.0;2017
3150505;629.0;29547.0;2017
3150539;108.0;4928.0;2017
3150570;1145.0;67890.0;2017
3150604;482.0;14326.0;2017
3150703;79.0;31956.0;2017
3150802;2324.0;30744.0;2017
3150901;551.0;11384.0;2017
3151008;426.0;10033.0;2017
3151107;211.0;14255.0;2017
3151206;269.0;35895.0;2017
3151305;423.0;9498.0;2017
3151404;494.0;40090.0;2017
3151503;928.0;67395.0;2017
3151602;112.0;21873.0;2017
3151701;1972.0;37130.0;2017
3151800;296.0;37592.0;2017
3151909;990.0;57297.0;2017
3152006;815.0;175127.0;2017
3152105;1006.0;31825.0;2017
3152131;248.0;32847.0;2017
3152170;1053.0;64156.0;2017
3152204;3241.0;97777.0;2017
3152303;1123.0;18718.0;2017
3152402;1056.0;44613.0;2017
3152501;1954.0;32033.0;2017
3152600;548.0;15878.0;2017
3152709;344.0;12746.0;2017
3152808;1793.0;392156.0;2017
3152907;451.0;15494.0;2017
3153004;471.0;37766.0;2017
3153103;875.0;13509.0;2017
3153202;167.0;34022.0;2017
3153301;107.0;6686.0;2017
3153400;2406.0;260400.0;2017
3153509;679.0;11376.0;2017
3153608;58.0;8586.0;2017
3153707;368.0;46156.0;2017
3153806;193.0;6436.0;2017
3153905;18.0;314.0;2017
3154002;2332.0;63260.0;2017
3154101;253.0;18948.0;2017
3154150;393.0;9537.0;2017
3154200;935.0;35825.0;2017
3154309;945.0;79945.0;2017
3154408;362.0;10645.0;2017
3154457;994.0;145853.0;2017
3154507;1230.0;73462.0;2017
3154606;142.0;4326.0;2017
3154705;94.0;3183.0;2017
3154804;97.0;3642.0;2017
3154903;425.0;35964.0;2017
3155009;194.0;8666.0;2017
3155108;275.0;30072.0;2017
3155207;1128.0;14217.0;2017
3155306;389.0;8581.0;2017
3155405;220.0;14931.0;2017
3155504;1080.0;105902.0;2017
3155603;3429.0;144153.0;2017
3155702;411.0;18566.0;2017
3155801;531.0;15249.0;2017
3155900;297.0;23699.0;2017
3156007;1088.0;58926.0;2017
3156106;367.0;24205.0;2017
3156205;71.0;5027.0;2017
3156304;123.0;4247.0;2017
3156403;196.0;32038.0;2017
3156452;399.0;5886.0;2017
3156502;1219.0;89241.0;2017
3156601;748.0;71482.0;2017
3156700;229.0;3998.0;2017
3156809;1300.0;73989.0;2017
3156908;1312.0;224041.0;2017
3157005;1970.0;105862.0;2017
3157104;325.0;85430.0;2017
3157203;297.0;22469.0;2017
3157252;973.0;9092.0;2017
3157278;291.0;24439.0;2017
3157302;526.0;13655.0;2017
3157336;1.0;;2017
3157377;877.0;29463.0;2017
3157401;402.0;17491.0;2017
3157500;201.0;8028.0;2017
3157609;500.0;180976.0;2017
3157658;293.0;23598.0;2017
3157708;367.0;52983.0;2017
3157807;220.0;6928.0;2017
3157906;2068.0;20286.0;2017
3158003;623.0;35782.0;2017
3158102;339.0;26582.0;2017
3158201;694.0;37583.0;2017
3158300;363.0;15150.0;2017
3158409;450.0;15777.0;2017
3158508;1123.0;59969.0;2017
3158607;69.0;14127.0;2017
3158706;155.0;11254.0;2017
3158805;129.0;8179.0;2017
3158904;1215.0;26718.0;2017
3158953;215.0;18319.0;2017
3159001;240.0;19125.0;2017
3159100;459.0;9697.0;2017
3159209;1116.0;38041.0;2017
3159308;483.0;29959.0;2017
3159357;263.0;5760.0;2017
3159407;388.0;19730.0;2017
3159506;731.0;33520.0;2017
3159605;898.0;25835.0;2017
3159704;426.0;24088.0;2017
3159803;972.0;234571.0;2017
3159902;529.0;36334.0;2017
3160009;314.0;16733.0;2017
3160108;239.0;11399.0;2017
3160207;192.0;12097.0;2017
3160306;1099.0;37234.0;2017
3160405;1341.0;83261.0;2017
3160454;874.0;17591.0;2017
3160504;156.0;6706.0;2017
3160603;154.0;37368.0;2017
3160702;541.0;38617.0;2017
3160801;72.0;5565.0;2017
3160900;134.0;3531.0;2017
3160959;625.0;4071.0;2017
3161007;1165.0;43043.0;2017
3161056;302.0;11345.0;2017
3161106;4207.0;180163.0;2017
3161205;460.0;24002.0;2017
3161304;456.0;78241.0;2017
3161403;408.0;12644.0;2017
3161502;460.0;11989.0;2017
3161601;300.0;12912.0;2017
3161650;296.0;23468.0;2017
3161700;396.0;178905.0;2017
3161809;390.0;16652.0;2017
3161908;445.0;15914.0;2017
3162005;576.0;40388.0;2017
3162104;998.0;65156.0;2017
3162203;354.0;31212.0;2017
3162252;779.0;62379.0;2017
3162302;307.0;9225.0;2017
3162401;3311.0;143516.0;2017
3162450;1205.0;16929.0;2017
3162500;953.0;60801.0;2017
3162559;914.0;8902.0;2017
3162575;236.0;11043.0;2017
3162609;315.0;9303.0;2017
3162658;458.0;30081.0;2017
3162708;2695.0;105741.0;2017
3162807;659.0;37296.0;2017
3162906;612.0;27940.0;2017
3162922;120.0;1734.0;2017
3162948;447.0;19376.0;2017
3162955;31.0;1001.0;2017
3163003;81.0;18148.0;2017
3163102;258.0;16646.0;2017
3163201;237.0;6102.0;2017
3163300;337.0;30770.0;2017
3163409;437.0;22255.0;2017
3163508;651.0;25241.0;2017
3163607;296.0;4272.0;2017
3163706;76.0;2817.0;2017
3163805;846.0;12310.0;2017
3163904;1049.0;23621.0;2017
3164001;369.0;37805.0;2017
3164100;375.0;20837.0;2017
3164209;725.0;147315.0;2017
3164308;1055.0;86696.0;2017
3164407;275.0;12156.0;2017
3164431;516.0;6317.0;2017
3164472;599.0;5433.0;2017
3164506;1155.0;29040.0;2017
3164605;798.0;29761.0;2017
3164704;1115.0;60127.0;2017
3164803;261.0;8643.0;2017
3164902;280.0;6983.0;2017
3165008;908.0;35443.0;2017
3165107;444.0;19842.0;2017
3165206;432.0;17116.0;2017
3165305;226.0;25690.0;2017
3165404;289.0;18497.0;2017
3165503;313.0;8567.0;2017
3165537;72.0;980.0;2017
3165552;1279.0;31384.0;2017
3165560;421.0;11447.0;2017
3165578;590.0;6776.0;2017
3165602;115.0;7341.0;2017
3165701;226.0;6323.0;2017
3165800;272.0;5361.0;2017
3165909;771.0;46464.0;2017
3166006;307.0;8318.0;2017
3166105;286.0;25175.0;2017
3166204;1100.0;12815.0;2017
3166303;766.0;11511.0;2017
3166402;106.0;6057.0;2017
3166501;354.0;14005.0;2017
3166600;156.0;30488.0;2017
3166709;100.0;17800.0;2017
3166808;918.0;95825.0;2017
3166907;227.0;17400.0;2017
3166956;713.0;24487.0;2017
3167004;171.0;15816.0;2017
3167103;1683.0;48149.0;2017
3167202;651.0;25458.0;2017
3167301;236.0;11969.0;2017
3167400;1053.0;26743.0;2017
3167509;64.0;10346.0;2017
3167608;2431.0;35216.0;2017
3167707;417.0;17623.0;2017
3167806;497.0;13839.0;2017
3167905;272.0;12968.0;2017
3168002;1160.0;80170.0;2017
3168051;333.0;14564.0;2017
3168101;447.0;73901.0;2017
3168200;328.0;30212.0;2017
3168309;203.0;14868.0;2017
3168408;955.0;53796.0;2017
3168507;722.0;10568.0;2017
3168606;2717.0;235159.0;2017
3168705;70.0;1621.0;2017
3168804;103.0;2735.0;2017
3168903;1110.0;121647.0;2017
3169000;569.0;11873.0;2017
3169059;617.0;8060.0;2017
3169109;523.0;7197.0;2017
3169208;586.0;25054.0;2017
3169307;859.0;56471.0;2017
3169356;348.0;139334.0;2017
3169406;1091.0;50217.0;2017
3169505;461.0;41688.0;2017
3169604;642.0;127593.0;2017
3169703;1247.0;57108.0;2017
3169802;559.0;17120.0;2017
3169901;541.0;19601.0;2017
3170008;1024.0;63348.0;2017
3170057;1018.0;14066.0;2017
3170107;2073.0;377414.0;2017
3170206;2706.0;298749.0;2017
3170305;167.0;33820.0;2017
3170404;3849.0;616361.0;2017
3170438;511.0;105945.0;2017
3170479;479.0;38567.0;2017
3170503;233.0;9077.0;2017
3170529;1334.0;149069.0;2017
3170578;269.0;7675.0;2017
3170602;181.0;26091.0;2017
3170651;517.0;38027.0;2017
3170701;462.0;28483.0;2017
3170750;323.0;48454.0;2017
3170800;766.0;158115.0;2017
3170909;1139.0;37105.0;2017
3171006;990.0;152183.0;2017
3171030;745.0;142694.0;2017
3171071;684.0;37499.0;2017
3171105;523.0;84777.0;2017
3171154;732.0;8888.0;2017
3171204;37.0;818.0;2017
3171303;909.0;14901.0;2017
3171402;595.0;9204.0;2017
3171501;84.0;16684.0;2017
3171600;1108.0;42213.0;2017
3171709;1146.0;25309.0;2017
3171808;529.0;29187.0;2017
3171907;365.0;22081.0;2017
3172004;800.0;15232.0;2017
3172103;131.0;17532.0;2017
3172202;173.0;6010.0;2017
3200102;3136.0;66227.0;2017
3200136;1539.0;26502.0;2017
3200169;1350.0;30732.0;2017
3200201;2318.0;62708.0;2017
3200300;1799.0;34344.0;2017
3200359;853.0;18142.0;2017
3200409;904.0;25783.0;2017
3200508;674.0;15449.0;2017
3200607;1036.0;89263.0;2017
3200706;501.0;17325.0;2017
3200805;1216.0;66854.0;2017
3200904;2748.0;67298.0;2017
3201001;1039.0;31272.0;2017
3201100;192.0;6621.0;2017
3201159;862.0;21788.0;2017
3201209;1968.0;58876.0;2017
3201308;465.0;8934.0;2017
3201407;2460.0;45280.0;2017
3201506;2409.0;87857.0;2017
3201605;646.0;100052.0;2017
3201704;1046.0;26241.0;2017
3201803;657.0;10675.0;2017
3201902;4511.0;74029.0;2017
3202009;662.0;11715.0;2017
3202108;2008.0;191445.0;2017
3202207;455.0;15498.0;2017
3202256;1127.0;26249.0;2017
3202306;1492.0;38130.0;2017
3202405;772.0;20205.0;2017
3202454;1839.0;18490.0;2017
3202504;382.0;13393.0;2017
3202553;1117.0;18393.0;2017
3202603;1023.0;14616.0;2017
3202652;1147.0;13832.0;2017
3202702;1626.0;33469.0;2017
3202801;997.0;41913.0;2017
3202900;1221.0;19694.0;2017
3203007;2141.0;28581.0;2017
3203056;1516.0;56239.0;2017
3203106;797.0;13590.0;2017
3203130;376.0;16422.0;2017
3203163;1935.0;33562.0;2017
3203205;2341.0;231619.0;2017
3203304;1390.0;26369.0;2017
3203320;1399.0;8098.0;2017
3203346;916.0;17124.0;2017
3203353;804.0;23178.0;2017
3203403;3200.0;70511.0;2017
3203502;1016.0;111440.0;2017
3203601;612.0;60548.0;2017
3203700;2379.0;49334.0;2017
3203809;1251.0;23890.0;2017
3203908;3090.0;87904.0;2017
3204005;2000.0;56229.0;2017
3204054;434.0;40348.0;2017
3204104;1010.0;83851.0;2017
3204203;160.0;4189.0;2017
3204252;394.0;36849.0;2017
3204302;699.0;37238.0;2017
3204351;1932.0;47234.0;2017
3204401;673.0;13763.0;2017
3204500;2296.0;39844.0;2017
3204559;5183.0;50263.0;2017
3204609;2012.0;38622.0;2017
3204658;1135.0;24001.0;2017
3204708;1732.0;35401.0;2017
3204807;787.0;23613.0;2017
3204906;4189.0;174663.0;2017
3204955;1029.0;24064.0;2017
3205002;269.0;21425.0;2017
3205010;656.0;29743.0;2017
3205036;1255.0;19989.0;2017
3205069;715.0;14072.0;2017
3205101;624.0;24536.0;2017
3205150;1447.0;30448.0;2017
3205176;1796.0;37909.0;2017
3205200;211.0;10600.0;2017
3205309;16.0;167.0;2017
3300100;420.0;13814.0;2017
3300159;288.0;5707.0;2017
3300209;830.0;28308.0;2017
3300225;84.0;6139.0;2017
3300233;20.0;792.0;2017
3300258;7.0;2.0;2017
3300308;348.0;34575.0;2017
3300407;760.0;38547.0;2017
3300456;17.0;85.0;2017
3300506;1006.0;20274.0;2017
3300605;1111.0;48851.0;2017
3300704;349.0;18577.0;2017
3300803;2162.0;39370.0;2017
3300902;1151.0;46746.0;2017
3300936;549.0;16244.0;2017
3300951;86.0;7105.0;2017
3301009;7789.0;256318.0;2017
3301108;942.0;59312.0;2017
3301157;588.0;34217.0;2017
3301207;476.0;25517.0;2017
3301306;291.0;33594.0;2017
3301405;335.0;21932.0;2017
3301504;184.0;9800.0;2017
3301603;570.0;28159.0;2017
3301702;388.0;5557.0;2017
3301801;67.0;5512.0;2017
3301850;258.0;17371.0;2017
3301876;66.0;1070.0;2017
3301900;448.0;16470.0;2017
3302007;434.0;9340.0;2017
3302056;409.0;17978.0;2017
3302106;1497.0;38083.0;2017
3302205;1596.0;88898.0;2017
3302254;72.0;6231.0;2017
3302270;284.0;1840.0;2017
3302304;349.0;14765.0;2017
3302403;886.0;71198.0;2017
3302452;73.0;6914.0;2017
3302502;1040.0;11795.0;2017
3302601;280.0;9451.0;2017
3302700;294.0;10369.0;2017
3302809;41.0;3693.0;2017
3302858;56.0;137.0;2017
3302908;203.0;18289.0;2017
3303005;387.0;26724.0;2017
3303104;703.0;29640.0;2017
3303302;22.0;654.0;2017
3303401;2057.0;23199.0;2017
3303500;576.0;3580.0;2017
3303609;374.0;6066.0;2017
3303708;314.0;36440.0;2017
3303807;601.0;30486.0;2017
3303856;734.0;20051.0;2017
3303906;768.0;21246.0;2017
3303955;112.0;5546.0;2017
3304003;596.0;29557.0;2017
3304102;1091.0;25143.0;2017
3304110;52.0;2521.0;2017
3304128;391.0;23742.0;2017
3304144;138.0;827.0;2017
3304151;305.0;23150.0;2017
3304201;519.0;52642.0;2017
3304300;637.0;28934.0;2017
3304409;663.0;54517.0;2017
3304508;228.0;38335.0;2017
3304524;208.0;13525.0;2017
3304557;1101.0;7157.0;2017
3304607;951.0;52067.0;2017
3304706;1082.0;41828.0;2017
3304755;3693.0;65839.0;2017
3304805;1766.0;70104.0;2017
3304904;288.0;5864.0;2017
3305000;692.0;6390.0;2017
3305109;1.0;;2017
3305133;533.0;18373.0;2017
3305158;689.0;14589.0;2017
3305208;289.0;12972.0;2017
3305307;776.0;32899.0;2017
3305406;684.0;36946.0;2017
3305505;454.0;9162.0;2017
3305554;444.0;9302.0;2017
3305604;686.0;61440.0;2017
3305703;2674.0;29938.0;2017
3305752;441.0;9944.0;2017
3305802;3492.0;16601.0;2017
3305901;1101.0;46369.0;2017
3306008;305.0;23257.0;2017
3306107;1143.0;92017.0;2017
3306156;676.0;13566.0;2017
3306206;435.0;43777.0;2017
3306305;248.0;9503.0;2017
3500105;529.0;37276.0;2017
3500204;82.0;14304.0;2017
3500303;507.0;35723.0;2017
3500402;113.0;7826.0;2017
3500501;69.0;1960.0;2017
3500550;212.0;32011.0;2017
3500709;301.0;75677.0;2017
3500758;168.0;14587.0;2017
3500808;235.0;8047.0;2017
3500907;103.0;27783.0;2017
3501004;282.0;83453.0;2017
3501103;468.0;22620.0;2017
3501152;8.0;3241.0;2017
3501202;508.0;29370.0;2017
3501301;660.0;23806.0;2017
3501400;93.0;13453.0;2017
3501509;102.0;6609.0;2017
3501608;42.0;2390.0;2017
3501707;17.0;12527.0;2017
3501806;374.0;23112.0;2017
3501905;525.0;32526.0;2017
3502002;116.0;23619.0;2017
3502101;838.0;65400.0;2017
3502200;931.0;85119.0;2017
3502309;184.0;44789.0;2017
3502408;223.0;24201.0;2017
3502507;83.0;6335.0;2017
3502606;397.0;14758.0;2017
3502705;534.0;33121.0;2017
3502754;10.0;372.0;2017
3502804;1020.0;74254.0;2017
3502903;315.0;11833.0;2017
3503000;82.0;17056.0;2017
3503109;185.0;18203.0;2017
3503158;83.0;8395.0;2017
3503208;711.0;55884.0;2017
3503307;358.0;50483.0;2017
3503356;191.0;24599.0;2017
3503406;645.0;41926.0;2017
3503505;82.0;16932.0;2017
3503604;21.0;6595.0;2017
3503703;106.0;12621.0;2017
3503802;568.0;10442.0;2017
3503901;127.0;473.0;2017
3503950;142.0;7101.0;2017
3504008;389.0;28580.0;2017
3504107;600.0;12043.0;2017
3504206;349.0;33857.0;2017
3504305;374.0;42412.0;2017
3504404;170.0;35858.0;2017
3504503;665.0;99611.0;2017
3504602;153.0;7640.0;2017
3504701;64.0;7245.0;2017
3504800;252.0;12205.0;2017
3504909;236.0;18523.0;2017
3505005;219.0;7462.0;2017
3505104;109.0;9604.0;2017
3505203;369.0;35861.0;2017
3505302;55.0;9684.0;2017
3505351;441.0;18902.0;2017
3505401;547.0;49606.0;2017
3505500;975.0;135743.0;2017
3505609;22.0;11095.0;2017
3505807;382.0;12913.0;2017
3505906;376.0;65138.0;2017
3506003;395.0;40587.0;2017
3506102;599.0;61237.0;2017
3506201;55.0;23543.0;2017
3506300;254.0;16727.0;2017
3506359;1.0;;2017
3506409;263.0;12892.0;2017
3506508;650.0;44323.0;2017
3506607;433.0;8995.0;2017
3506706;167.0;62742.0;2017
3506805;131.0;29898.0;2017
3506904;227.0;38210.0;2017
3507001;191.0;11271.0;2017
3507100;65.0;1606.0;2017
3507159;56.0;7125.0;2017
3507209;38.0;7640.0;2017
3507308;72.0;8061.0;2017
3507407;410.0;43833.0;2017
3507456;70.0;25619.0;2017
3507506;359.0;96106.0;2017
3507605;583.0;23361.0;2017
3507704;156.0;15252.0;2017
3507753;91.0;9250.0;2017
3507803;153.0;18841.0;2017
3507902;396.0;91715.0;2017
3508009;530.0;95039.0;2017
3508108;397.0;22537.0;2017
3508207;153.0;22098.0;2017
3508306;99.0;13751.0;2017
3508405;102.0;9744.0;2017
3508504;119.0;15035.0;2017
3508603;254.0;18445.0;2017
3508702;1262.0;32746.0;2017
3508801;253.0;72908.0;2017
3508900;189.0;12904.0;2017
3509007;18.0;3706.0;2017
3509106;658.0;50996.0;2017
3509205;72.0;559.0;2017
3509254;520.0;19656.0;2017
3509304;181.0;17155.0;2017
3509403;736.0;56398.0;2017
3509452;141.0;14588.0;2017
3509502;582.0;37444.0;2017
3509601;15.0;368.0;2017
3509700;34.0;1364.0;2017
3509809;191.0;33018.0;2017
3509908;115.0;30480.0;2017
3509957;41.0;2679.0;2017
3510005;351.0;39481.0;2017
3510104;134.0;5898.0;2017
3510153;21.0;6143.0;2017
3510203;760.0;104229.0;2017
3510302;157.0;7177.0;2017
3510401;133.0;19463.0;2017
3510500;87.0;7007.0;2017
3510708;263.0;40491.0;2017
3510807;504.0;70107.0;2017
3510906;320.0;13871.0;2017
3511003;1199.0;68071.0;2017
3511102;157.0;21100.0;2017
3511201;48.0;9802.0;2017
3511300;298.0;18390.0;2017
3511409;394.0;40462.0;2017
3511508;180.0;7593.0;2017
3511607;197.0;10121.0;2017
3511706;107.0;11267.0;2017
3511904;127.0;16180.0;2017
3512001;200.0;38503.0;2017
3512100;221.0;64576.0;2017
